nickname,roi,mdd,sharpRatio,winRate
下雪不打伞,58.05664358,56.640623,3.88666604,76.5957
大大大大大大的,58.003611,10.450901,,72.2222
Banker_,57.8315767,51.83811,3.05795274,90.9091
HayyraN,57.827758,1.7869765,,78.5714
紫微斗数_易经预测,57.78592035,30.550493,4.896943,64.2857
零崎人识,57.754039,0.0,,83.3333
Ginkgo_Partners,57.75027412,20.009883,2.39959849,93.5484
Long_way_to_the_top,57.735303,36.799676,,63.7681
戒贪,57.5353,45.677849,,95.4717
Maloz,57.5230031,8.1450259,4.9659961,99.2756
BullMasterPRO,57.46878951,14.700375,3.56675033,99.8716
RIOSE_DCA,57.40738757,0.81103038,2.91132341,98.5915
哈个咋,57.40377303,59.917355,3.72230637,90.2439
DragonMoneyUpVip,57.102024,10.661063,,94.6708
alidxb100,57.07886409,50.723975,2.18755935,92.8571
PteroisVolitans,57.05676661,3.5253436,,44.8763
Allinbn,57.011327,30.550466,,50.0
Maine-Coon,56.93025193,8.6963486,9.14739433,86.2613
Btc2c,56.90768522,18.677727,2.62332089,54.9708
chen19960330,56.737611,0.0,,100.0
KotTradingClub,56.67839915,6.3091006,9.17568881,86.5169
TradeEngine,56.65489258,13.976883,4.80269166,79.7153
BritCat,56.6073387,8.6935276,9.21334472,86.1364
BanhMyVN,56.60239,28.522081,,47.3684
TRUST_AI,56.539269,8.3729832,,84.0095
mooncaker,56.494273,30.719289,,95.0235
KushBitx,56.46233177,22.750969,2.93813879,100.0
0xjuly,56.1990625,13.293965,4.8571624,86.9565
Soi_Gia_Crypto,56.12024119,1.3950332,4.35855862,87.2727
profitable-trade,56.03432053,3.9580783,1.52505002,87.931
BNB永远的神,55.886846,6.7503995,,80.0
985退学炒币,55.832216,16.076487,,94.5455
DiamondTrader9999,55.76707018,16.115683,2.96150394,50.0
VOIcapital,55.724877,36.172172,,77.7778
ahmet-ts,55.22729407,17.326794,5.08067193,82.963
AMaster7,55.16112984,15.105907,6.30226302,93.5484
阳光幸运快乐boy,55.133546,33.031871,,83.4862
疯子啊,55.08147989,10.570163,3.18131279,55.5556
skysailor,55.01985886,30.005699,2.68628784,64.7059
Rdhello,55.015459,54.519979,,95.6835
CC_Dr_Coin,54.68450159,18.867092,2.86591254,85.3731
Fynn966,54.610547,0.0,,100.0
AI_Magic,54.6029768,3.7740438,11.29954275,99.4701
manicptlowrisk,54.59387989,5.6515309,7.64439812,99.7167
Can1m,54.55803445,45.323724,3.10515605,29.4118
FollowMeOutperform,54.555306,0.99767283,,77.2059
JOHNPAUL_88,54.48172724,37.021199,3.98810874,97.629
卢姥爷,54.291802,7.0054799,,97.1014
试错者,54.240223,27.898274,,90.0
TheNestEgg,54.158552,4.2039635,,100.0
DiamondHand07,53.93307881,20.136643,3.73200764,67.7419
SeeZee1,53.89294,24.977917,,91.5254
solidy,53.882523,0.0,,100.0
鲁班卖馍,53.716787,3.3003168,,50.0
Building_trust,53.62713917,9.3773633,5.14901523,97.8723
Jeronimo_Trader,53.5580647,8.1473162,3.86319933,99.7053
JPU1913,53.475578,19.489635,,99.2308
lii风筝不断线,53.471829,38.244094,,96.0
麻辣鸳鸯锅,53.446507,44.15824,,72.7273
Batman_Trading,53.405755,14.553096,,96.0452
Chart_gosu,53.40395573,40.823963,3.9747179,0.0
CryptoYJ,53.38199418,43.801353,3.52124117,77.5701
稳稳的盈利,53.36789853,56.967142,2.26682634,53.125
MarketMaker101,53.30396745,18.724858,3.84865442,78.3333
SeaSee对冲基金,53.23007451,32.504048,3.06161373,94.7368
KriptoMessi10,53.13990238,1.9834989,1.36813391,94.4444
Best_Choice_AI,53.049032,24.668781,3.07442912,96.9432
追高就是抄底,52.93030375,17.430018,5.17724732,40.4762
Crypto797979,52.604549,0.0,,95.0617
jxc-gogogo,52.521834,0.0,,80.0
ZamanTrader777,52.470495,31.514444,,94.4444
Rola67,52.461689,4.5598682,,97.8022
Pepekamikaze,52.413236,56.798682,,42.6829
Fullong_ssibal,52.31811504,5.4654744,4.56430917,83.3333
赚点奶粉钱,52.24270022,49.506657,4.17223851,73.3333
1783CLUB,52.04639935,27.731952,2.39639063,80.0
Flow-X,52.031869,9.856938,,100.0
From1kto100k,51.89444478,37.66829,,89.4737
Kimivictory,51.833039,41.753451,,100.0
五缘资本,51.75741257,20.111792,,42.8571
没有做空的按键,51.651236,27.590742,,57.1429
今天打老虎,51.548062,35.305832,,37.5
天天赚日日赚,51.41562644,26.218267,3.91175292,96.6667
与君共赢,51.399776,0.0,,100.0
东方甄选量化,51.17493973,60.010988,3.00670204,94.6953
Money-Chain,51.167743,20.396521,,94.4444
杭州阿宝,50.952914,0.0,,92.3077
ZeroToMax,50.923932,16.014137,,83.6066
送你一朵冰糖花,50.803678,7.3400088,,72.7273
10_percent,50.677386,0.35383376,,100.0
暗夜精灵-狗狗币上月球,50.585183,0.0,,46.1538
财经阿俊,50.524189,0.0,,0.0
Anthony1kB,50.43782255,24.984071,3.28908023,66.6667
RyoDontFomo,50.402645,17.254951,,94.1176
_MrChick_,50.357214,69.241511,0.32675951,58.9041
fetih34,50.35035124,19.165295,5.03194344,74.0
NhuquynhCsK,50.247275,80.880181,,68.4211
Crypto-CT,50.16709745,68.483613,1.32536648,37.5
Buyer777,50.019261,100.0,-2.47351708,99.2701
从小就稳健,49.93490431,29.213651,3.43694304,87.7551
AIAlpha,49.84639222,23.311893,4.29648287,96.6549
美女爱炒币,49.7978377,5.0043431,0.02668961,100.0
KateCryptoAI,49.795991,13.846298,,88.8889
Quy_dream,49.7712809,59.79473,4.3671544,93.9394
-BATUR-,49.67405753,5.6538371,7.05390453,99.0
M-188,49.253057,8.0494299,,85.7143
adrenalinprod,49.19674329,47.296687,1.36070988,45.2381
themah,49.194907,4.6366588,,57.5397
RM_BBO,49.08401128,33.710371,2.67052282,71.1039
Fleshandbones,49.02208628,29.402544,-0.89917992,0.0
摩若斯德,48.994243,6.3142935,,97.0149
不爆仓就暴富,48.774885,0.0,,33.3333
万三哥,48.606948,39.060936,,40.0
IceBT,48.433945,7.7326317,,63.6364
TornadoFX_CFD,48.36004,39.0713,,94.8718
BullBearTrades,48.33335416,12.270059,3.78452481,39.0625
AiGoksu,48.33141073,23.809983,2.78353972,71.5736
Demi_Dimaro,48.17708834,39.689325,1.66282565,83.3333
Cruiser365,48.14769665,34.522552,5.06661287,70.2128
mumu33,47.935469,25.429927,,80.0
Kriptopatates,47.902657,0.0,,80.9524
Eliz_MoneyKing,47.80266233,0.06442357,2.25355126,70.2128
pclaw,47.80066811,22.164189,2.84799185,95.7447
TBG88,47.738915,64.312906,,82.716
Yu4n,47.7318906,14.692099,6.20335128,84.4444
VG量化,47.64955663,7.940416,4.56025503,71.8169
山巅资本,47.635572,4.4485679,,71.4286
冯唐yy,47.56651235,26.03919,1.75891785,69.2308
GridMaster,47.48392454,6.0761401,8.17186296,99.5892
珠穆,47.47625743,39.141642,4.00709589,81.25
Dorian_Nakamoto,47.395488,19.370275,,75.0
360麦兜,47.15577433,70.189213,2.2219983,68.4211
LawyerTR4281,47.15325846,9.6673525,2.33839032,76.9231
大钦量化之路,47.09792182,6.2864644,3.43830759,99.4968
J8发财哥吊炸天交易员炼游小王子,47.052317,1.1921421,,0.0
Furina_de_Fontaine,47.00235369,1.4965539,7.8209268,99.5144
oniijiang,46.994648,51.510441,,86.4162
buffy_bull,46.8588,3.5064851,,79.3103
Awmmm,46.57212777,29.102496,4.39735087,45.098
捡尸队长,46.566007,0.0,,77.1429
放長線釣大魚,46.531407,42.943685,,60.0
Cashgpt,46.51708403,19.247703,0.37567342,89.4737
币圈韩湘子Tao,46.499692,22.913506,,44.186
Ranawaqar096,46.384705,32.543017,,95.6731
巴菲泰,46.275409,50.861715,,92.3077
华哥带单,46.26254,42.453401,,75.0
肥仔慢慢来,46.137555,19.719316,,50.0
道法自然_lucky,46.050003,39.884146,,59.0909
Bitersky,46.03936051,6.1870024,0.91522485,75.2577
蚂蚁量化,45.909746,0.75707884,,88.8889
Chiksan_01,45.83611782,7.9913081,8.74277958,93.8161
elonmusks,45.692934,24.82554,,73.913
T-3DG,45.60769952,20.763369,0.33255364,77.2727
MasterSoy,45.34373535,35.144051,3.88571845,80.274
erezgm,45.167602,53.370374,,76.1905
ANDY多元幣種爆擊,45.13190569,28.337313,3.6836405,58.3333
CoinBrave,44.96339113,18.464059,3.40191851,50.0
韭菜教主,44.939172,0.0,,100.0
猴哥2024,44.884943,0.0,,96.2963
-BEDO-,44.876734,24.737353,,87.5
rorogg,44.793577,16.64902,,42.8571
Trading_Zark,44.787599,19.951413,,96.7033
青TsingXBT,44.65995208,20.222594,3.27799536,66.6667
wYke,44.567699,20.485342,,87.5
求稳不求快,44.505856,1.1811168,,95.6522
krack007,44.50184,21.736542,,87.0968
Patito7777,44.463724,36.37121,,0.0
MOONLIGHT678,44.329298,16.802368,,68.8889
AGAMEMN0N,44.22545421,5.5442973,8.72378621,99.6429
市場阿丞,44.061729,38.706701,,20.0
再爆仓就退圈,44.025329,0.0,,60.0
0xmarch,43.9326108,28.767619,1.95519058,50.8772
万象更新OL,43.925062,2.1689032,,89.4212
Chebz,43.89966438,71.235133,2.95415713,76.4706
星际迷航StarTrek,43.89780597,23.127087,1.99157526,38.9535
AI-Auto-Trading,43.7523792,43.896518,2.33040691,98.4929
PermiumX_Quant,43.701737,35.432014,,52.6316
Atifmh,43.6808887,40.748047,1.23013912,62.5
Mercury_Trading_KC,43.6485,3.3635368,,60.0
Anonymous-User-1afcd,43.55244421,48.073686,2.27633537,2.9412
Poti-1,43.43510221,17.425155,5.32208813,71.7391
何惑今凡,43.33792356,29.552591,,88.0
Kuyudibi34,43.19186833,41.676487,,33.3333
CRYPTO_X9,43.183067,16.921021,,79.1667
Yision,43.10682,3.7430395,,92.8571
BitGame,43.01952996,0.59970277,7.59989952,99.5316
Cuphivit,43.004323,0.0,,60.0
Long13,42.957128,53.010609,,64.4068
COINZOA,42.95385023,14.053933,4.42614971,92.8571
HJ量化,42.93033586,40.623241,2.4883133,81.2933
Alooooord,42.88734631,3.2301649,9.0507982,93.3333
番茄土豆,42.74212949,28.46023,2.44805285,26.6667
Dhom15,42.69781809,45.776881,1.92479955,84.6154
12366,42.616063,16.976663,,0.0
True-Miracle,42.60494863,48.514171,7.80711606,62.5
shunami_waves,42.58631107,54.871505,2.88816804,96.8379
theschool,42.50942688,47.573362,3.49742048,93.8272
ScoSky_eth,42.196168,100.0,-0.64792943,55.5556
0xElixir,42.10582956,6.029405,8.8712988,99.3924
三上来了,42.09680883,31.303815,5.16089108,56.9507
虚心赢得胜利,42.04536835,72.004105,1.58163837,43.75
the-Emperor-,42.02374566,55.217568,0.71111306,50.0
Iamkim33,41.93413857,48.453198,2.38819828,91.7526
冰糖陈,41.88082838,27.968874,1.87322211,100.0
Savior13,41.859517,14.277017,,0.0
Elixier_VM_Trade,41.82579919,38.777887,,60.2151
KevenTheTrader,41.753693,5.1053183,,62.5
Kalz_fx,41.67246619,14.168908,1.94595155,38.4615
Kevin_PX,41.6036167,15.482715,6.67704766,83.8889
Jamona,41.504932,100.0,,64.9123
ianone,41.488132,24.439977,,88.6957
CryptoCycle100X,41.44394403,9.1548163,4.27023239,73.3333
MASTER_trade_BTC,41.43803941,25.655407,5.4124881,50.0
White_product,41.431732,17.588138,,71.4286
三尺财富,41.39426857,52.595593,1.90311006,53.4091
Compoundstable,41.38135889,34.46988,,73.6842
高瓴资本交易,41.36642929,54.817017,2.66626061,81.0526
BlueSwan,41.277364,30.710969,,75.0
MightyDegen,41.2085201,20.688006,3.20556629,95.7143
CheezuCheese,41.0553689,52.296529,3.45346344,89.0472
渤涩沌,41.04260369,15.028267,3.06530138,89.1892
Andresparcero,41.04031739,36.884227,1.61615312,64.8649
交易者九爷,41.03467,2.3453998,,71.4286
JamesToSky,40.983449,4.1615073,,100.0
Trading-is-easy,40.857046,13.051296,,96.1538
QTR22STAR3,40.822318,12.958564,,80.198
NikKo-,40.82074288,2.0933727,6.69453917,78.0142
鑫盛合约,40.816187,1.9941186,,100.0
Copy2me,40.684418,24.053569,,88.75
Dr_Darsh,40.525328,52.073241,,88.5167
comet,40.50479271,65.991253,3.00544731,50.0
0xsept,40.43676976,23.638165,2.03719554,74.8227
For_LD,40.23289678,1.996623,14.58753431,86.5882
Ualberta,40.2267759,11.913695,5.03575298,92.0319
Discordian,40.20837399,41.976797,4.65612129,93.2735
King-of-Candles-HR,40.207768,4.23132,,95.3162
掘金师,39.958221,34.91854,,50.0
Bantaam,39.85581592,14.316396,5.88810957,82.6923
币安猎人,39.740839,99.976546,0.97242151,92.4623
MPVIP-Ethan,39.708985,30.735709,,50.0
小目标一个亿亿,39.673494,42.602049,,66.6667
高级K交易员,39.65165084,29.579512,3.68427309,74.7967
sisyphean-rock,39.63639779,15.873654,,98.2877
B07I1T,39.6189083,52.198116,2.44572349,0.0
王庭战法,39.574258,13.580441,,91.5851
创投增值,39.46046425,9.5185706,8.39499544,82.1918
BinhBoo,39.249107,0.0,,75.0
Rpb1987,39.10884917,49.385498,0.91728148,95.496
每天赚钱像喝水,39.048476,2.378816,,100.0
ScrapperMaster,38.940962,0.0,,87.5
TrendWinner,38.83213669,46.363465,2.49176342,58.3333
只求稳,38.59641031,8.3529504,-0.3576865,96.3636
永赚机器人量化策略,38.53438327,33.715127,3.3162074,95.3333
丨日暮途远丨,38.422542,0.0,,82.3529
noblues,38.367258,0.50666244,,90.0
SW3_10000_USDT_min,38.32118248,67.691277,3.88549014,66.6667
叠仓投资,38.30248383,22.945892,3.83610908,100.0
RICHGURU_JR,38.28269868,12.027747,1.41521742,96.8
Best_Choice_AI_,38.27625608,44.788141,,97.2222
the_Quant,38.22027514,23.507801,2.0480862,75.5556
GALAUA,38.21824724,19.91582,3.6961963,78.1414
Sexyguy123,38.109434,39.957304,,85.7143
Dawson-Dino,38.066796,0.0,,100.0
Pentagon_Trader,38.05852622,20.798449,2.17359315,80.6656
AI_BotTrading,37.96803695,16.250788,3.89566965,91.4894
RODEOTRADER,37.873949,52.291535,,50.0
祿Luki,37.83689,37.227138,,92.8571
Pashtu,37.833658,0.0,,57.1429
Dubai_Trader007,37.821443,50.034447,,100.0
slowNstdyWnDRace,37.57984139,34.674378,2.00267906,66.6667
Meditation_Guru,37.56636774,13.821236,3.8146577,57.6923
只因你太美ik,37.522744,0.62931522,,88.4615
Satoshi_Will,37.4649022,10.97245,-0.7936603,62.5
Andyvillajr,37.42933007,72.915445,2.15086569,68.1818
百倍百倍,37.41878584,28.984072,4.09508116,70.5882
Rhodes22,37.39687588,18.53515,3.47773363,82.3961
N0tgod,37.28005381,32.97395,2.71644542,66.6667
Chokrikiller,37.211531,8.9780528,,67.033
約翰史密斯,37.16805858,39.51112,3.88512633,0.0
KocMo85,37.09048128,19.897025,4.27304148,79.4992
Kayumanis,37.00104175,14.371332,2.79336207,86.2069
TixPy,36.96252837,47.751529,3.48647617,84.375
NEWAF,36.907394,1.4903929,,92.3077
YosufWang,36.864397,11.171109,,57.1429
win飞龙在天,36.75829,35.503242,,80.5556
Biglong2024,36.58887345,77.820852,2.04277645,74.3902
HNF35,36.507772,44.641945,,92.8889
Lowriskdud,36.4336709,48.71239,0.9195786,44.4444
Stallone2222,36.36396295,20.334763,4.98221973,78.329
2K-to-100K,36.275627,37.077321,,58.3333
1toTrillion,36.26669206,6.498653,6.67047241,99.184
大冒险家QVQ,36.26428879,73.855372,3.71034289,75.9494
crypto_olympia,36.24179,22.975473,,71.4286
yangweili,36.23435544,0.0,3.95380122,78.803
理念帝,36.15408918,52.227992,5.5838408,98.3871
index_口味王,36.130255,13.183667,,46.875
交易员神奇哥,36.096042,52.170149,,42.8571
AdroitBTC,36.027515,19.428608,,77.551
SlimShadyBi_Nance,35.91300051,29.093973,-1.57877519,44.7368
Longkk8,35.869381,14.986076,,88.172
Berenxxx,35.84045147,16.717992,5.44611291,71.1111
阿秀阿秀,35.81592,100.0,,0.0
ROSE_VVIP,35.74737301,7.267651,3.30500835,98.0044
呆呆喵,35.717087,45.149629,,76.9231
Zn93,35.648317,29.816535,,52.2388
AI-Dog,35.5203026,13.181514,6.54617534,92.1659
Brave_niuniu_2,35.465797,15.712273,,70.1987
algotrade01x,35.451722,9.1183332,,100.0
Set_Key,35.39944444,52.791119,1.18119311,14.7059
圆满,35.281174,0.0,,80.0
幺鸡,35.27433734,50.940804,2.10347977,37.8788
Kartal_CT,35.24362,55.464662,,64.7059
James-AI-Trading,35.16122397,11.934662,6.5994851,92.4703
渺小的王者,35.05026882,57.106175,,99.2126
Berry999,35.012139,8.5236425,,100.0
小五千,34.946286,0.0,,75.7576
KokopelliTR,34.93672221,42.587573,3.87873774,75.0
muaf100,34.893068,8.2850239,,76.9231
直播亏钱,34.615712,44.350138,,40.0
zimotsang,34.60361287,0.0,0.93410915,90.0
币圈一个墙头草,34.566948,1.0099804,,85.7143
静宅,34.56079242,4.3809274,5.51208826,59.0909
Dr--Money,34.419983,0.0,,75.0
SaiGonCrypto,34.27803728,20.661952,4.24438398,94.47
Anhdang03,34.124155,1.2014089,,85.1852
Crypto_Money_Machine,34.05605399,3.772268,3.46168551,100.0
文丝不动,34.00812685,39.239315,,64.0
fluxcapacitor,33.97164287,6.9489126,3.67589562,75.8065
Algo_TR,33.89324843,20.706475,5.40168429,95.3826
Scalping_machine,33.85631957,56.483842,3.86112145,88.8889
神威天征,33.82022407,3.7515021,2.89899434,45.2174
SriLakshmijoy,33.657934,25.618575,,85.7143
Martin-Pro,33.6409717,21.166518,4.85536289,80.7042
Nasionalisme,33.594696,3.3013873,,96.5517
Kelas_Umum_Dan_Bebas,33.5718352,43.157287,3.71698725,94.7644
Holocrypter,33.56383929,6.301701,4.55333267,58.8235
Tradesignals,33.49842138,46.622859,5.03597865,92.1569
Anonymous-User-c8f8b,33.46580472,9.2941512,1.72372507,48.1481
Falcon555,33.45084086,18.974007,4.65859312,77.5168
ontheway0101,33.44656438,30.634347,,85.2941
One-man-ARMY,33.415333,41.279406,,66.6667
GlosterTheCat,33.34524434,3.3882011,11.26632444,99.116
唐华斑竹,33.34211719,6.5772957,6.72993973,83.3333
百倍百倍小宝贝,33.300261,62.956491,,87.1795
print_usdt,33.07798822,41.847193,1.32288691,90.0
PlayingWithCrypto,33.03772972,15.326187,5.09147962,99.0244
LYC_SK,33.02992412,28.428309,2.77891343,96.1131
MXExchange,32.685421,6.9011438,,66.6667
coinswolf,32.681019,1.7039859,,90.4762
UDSUA,32.6591092,18.165884,2.71668652,80.458
世纪大道,32.53056166,1.5233433,5.40889604,98.5714
The_CryptoPanda,32.51343854,29.88655,5.34155363,87.5
AlbertOntario,32.392779,0.187322,,88.8889
肥肥比特币,32.373707,8.6901955,,96.0526
TBU15,32.353519,66.592725,,72.7273
福佑满天星量化机器人,32.253708,2.0644269,,86.3309
RamenChart,32.107091,36.964404,,96.875
短线交易员,32.09473716,56.771728,2.89293015,84.6154
ImSteady,31.96600582,38.276884,2.5474962,94.2029
burkantfreeg,31.945783,28.814366,,39.5349
BuoyantCorp,31.84745171,32.962408,2.96622994,41.9355
素年锦时,31.816436,1.5862615,,89.5833
Kaidoooo,31.806606,8.1090738,,55.5556
昌平爆仓王,31.724685,11.98384,,87.5
香港陈冠希,31.679982,19.618525,,0.0
BTC_cat,31.641103,55.402197,0.34652554,54.5455
向阳999,31.58965665,22.657037,5.62035915,68.2927
Deep-Trader,31.5455522,16.66553,4.55641379,97.6285
Luay1990,31.534751,30.364817,,89.7436
鱼庄主,31.52609524,10.24458,4.91084198,91.6667
Master-HuaYang,31.48169867,18.14834,1.08051151,37.7143
TheBtcTrader,31.430482,2.4421166,,80.0
逍遥公子,31.373587,1.6116336,,100.0
MaximumProfit,31.295465,12.252954,,88.8889
BipodVai,31.25515365,18.793069,4.83788488,76.5432
Hummingbirdkero,31.220985,14.558622,,60.0
失情,31.17744645,74.703875,,72.0
Seco-D,31.07369376,7.4727732,,82.0896
好运来666,31.065187,4.4269531,,90.0
汕头量化哥,30.99666338,66.463141,-0.3556634,0.0
金闪闪31313,30.978906,9.663227,,66.6667
甜西瓜,30.909376,85.422927,,86.1111
Winvestz,30.87767557,21.775759,7.10700668,66.6667
PlymouthAI,30.813222,8.6273437,,69.4774
LeadTraderVIP,30.73757764,11.773973,2.66216888,100.0
十鱼TenFish,30.670289,9.9182519,,72.2222
Sifredy2222,30.66532887,25.342821,2.62479832,79.0361
Sprinter_from_Bybit,30.645026,41.209783,,98.2759
Yves_C_AI,30.64092893,2.976651,1.69285666,80.6452
小呀小白菜,30.63172137,17.78296,4.9938406,64.5768
韭菜根57,30.621444,40.032575,,18.75
姑苏五花肉,30.60519307,27.042497,2.35746133,25.0
添添赚-机会交易,30.59350937,29.015366,,68.0
Tahiri,30.58490836,44.984716,6.855821,0.0
朝阳热心群众,30.532027,4.658907,,64.2857
A-n-o-n-y-m-o-u-s-,30.47716107,52.630671,2.40830909,97.5391
willyintino,30.46197906,35.722966,2.88803891,97.7778
1Ellonmask,30.445612,26.566338,,92.233
Selobank,30.40536494,40.127585,2.15235708,95.6044
短线操作王牌,30.384371,0.0,,88.8889
Sonadora,30.34390664,68.411855,1.82297587,55.2795
Lonny_lucky,30.33309474,42.593938,2.53994456,41.6667
Stable00,30.31166257,28.792093,3.20683131,28.3951
Stable-Fund,30.24627,5.9493217,,80.4878
VClub-Resory,30.16787361,50.155101,4.45134818,43.8095
LeaderCoin,30.11675451,62.196613,2.38800372,87.9518
蓝泡泡翻车鱼,30.07754303,55.26315,2.63997461,50.0
FXCryptoBots,30.014157,0.60417412,,81.9066
STANDARDPAY,29.90496842,52.907651,2.94721974,87.218
星星_candy,29.895184,48.864463,,44.4444
Whale11,29.85053611,7.1765721,1.28238948,100.0
Trader_Eric,29.839177,0.65076772,,91.6667
KitoCoin,29.825255,23.200704,,68.4211
Dhoni_7,29.78289616,26.569823,0.73940548,89.3855
BTC_eater,29.73266783,27.72214,2.33620218,57.1429
Iceklanll,29.730095,0.0,,100.0
money_ant,29.706885,8.3633695,,72.973
小資妮妮,29.704618,69.571162,,13.7931
一念999,29.67252,11.095185,,66.6667
西西弗美股,29.330512,50.669237,,74.4681
ERICH_MM,29.316075,33.094055,,47.8261
Thomased1103,29.140465,0.31627277,,92.3232
Lucky2066,29.11608816,5.5489102,,95.0
Bot_Satohi,29.045352,25.114878,,94.2308
BriceWu,29.03944829,11.835353,6.08983348,70.2703
TAGTrading,28.958816,0.0,,100.0
poseadion,28.901586,5.1852978,,72.7273
Fefoxx,28.87593618,17.008553,3.05655345,91.6667
智能ABC,28.87201,5.2883508,,50.0
Mdthoughts,28.77526115,59.213617,1.14926159,87.0482
GUN60,28.704966,14.410006,,33.3333
VeronicaUA,28.69125925,25.516501,3.33936435,79.6163
WolfBot,28.66915492,10.345272,5.54781301,100.0
GODEXSAMAWAR,28.57135726,33.064866,2.94764572,36.8421
谷神,28.55744174,40.639875,-0.28852157,0.0
数字人生Timo,28.540186,2.6923152,,87.5
Serebrum,28.51581739,20.513325,1.44452098,68.1818
阿隆老闆,28.45157862,42.954718,2.68637129,75.0
GrowMoreTogether,28.411868,0.0,,100.0
超短线天下无双,28.30162174,32.696987,2.81282549,78.0488
小刀砍大树,28.273259,50.540759,,95.4315
MoonrakerALTs,28.26823522,11.503442,1.6544814,89.2857
