nickname,roi,mdd,sharpRatio,winRate
SweetArrow,-10.94990932,69.861556,0.93351526,48.0
CafeinOverDose,-10.969115,38.237864,,76.4706
我是敬业的韭菜,-11.04502834,83.507465,0.65534549,78.7879
Novasisdabest,-11.06923701,30.697052,1.57496765,91.5966
evervictorious,-11.13060984,29.490696,-0.952201,61.1111
MANS_Finance,-11.176123,16.728614,,32.3529
Anonymous-User-94124,-11.181253,6.412648,,0.0
慢慢来的小目标,-11.19923466,26.208557,-3.35784315,65.0
copytraderbinan,-11.20700324,32.41313,1.00457465,54.5455
ScalperBot,-11.249187,13.985839,,87.0968
大水怪,-11.271868,59.390075,,64.2857
Mario_168,-11.297805,20.210726,,81.754
upupupupuuuuuuup,-11.299872,9.7369694,,65.3846
捡碳的川娃,-11.31317485,45.274747,-0.29431176,66.6667
famili,-11.323042,17.270756,,44.4444
Anonymous-User-8f048,-11.383664,9.531979,,33.3333
带单小霸王,-11.392542,1.5125991,,0.0
Alaraab0594,-11.421348,21.675584,,20.0
Btcismoon,-11.422286,4.7939996,,50.0
MUOHO,-11.423743,45.364843,,0.0
luckybboy,-11.43938946,82.395587,4.30132211,71.7949
Rafatrade12,-11.46859,40.939569,,88.5057
steady_return,-11.496505,41.686157,,87.234
NikoStar,-11.50071,37.551069,,57.1429
mundzz,-11.539929,5.3428645,,0.0
Anonymous-User-11927,-11.555386,29.661487,,0.0
特种兵中长线大肉,-11.592289,6.4229842,,50.0
fafafa8,-11.600901,0.85714026,,0.0
领越,-11.628371,41.184145,,100.0
Carefully-win,-11.641119,11.853519,,0.0
疯子队长,-11.6421,8.2379119,,0.0
1000u起步,-11.652732,58.589552,,0.0
ANH044,-11.703406,16.997415,,26.8293
ABC752,-11.706127,4.2208047,,50.0
LuckyHippoTeam,-11.71682847,48.546343,,68.75
EtherVoyager,-11.743941,15.754966,,50.0
纯黑999,-11.763682,17.253445,,34.4828
进场,-11.765561,100.0,2.17287479,51.6129
Andora_Trade,-11.90130342,31.486966,2.13821656,50.0
小收益168,-11.93003,14.96458,,69.2308
ONE_percentclub,-11.967193,12.342208,,0.0
UniTS,-12.02071,13.676864,,84.375
Anonymous-User-49f07,-12.075161,6.9079381,,0.0
Evency,-12.204588,27.884037,-0.4649885,76.0
yousfalbob,-12.223908,2.3528276,,71.4286
R_Strategy,-12.23269385,25.113478,-1.81922589,47.8049
SunMoondal,-12.289405,0.0,,0.0
jianzu,-12.29650106,49.949749,-1.54408374,69.5652
Algotoria,-12.33172382,31.009843,,22.6027
Redlist,-12.450614,49.842778,,50.0
User0xh892a2024March,-12.464558,22.444445,,21.7391
阳光哥ygg,-12.49765,16.59328,,44.9275
LuckyApril,-12.53247115,12.532471,0.8841681,70.5882
Coin_Assistant,-12.57350421,44.976041,,33.3333
老T,-12.592794,13.752431,,60.0
CLNN,-12.652202,100.0,0.89051362,69.3694
SmartMoeny,-12.743529,12.791511,,50.0
TerminatorBot,-12.8840411,17.280987,-7.7687549,48.8565
SpotBTC,-12.919653,44.770719,,50.0
IATrader95,-12.97918489,13.521714,-2.4193795,22.2222
JPTrader_90,-13.015947,65.184292,,91.7647
酔醉曦,-13.08680245,76.692311,2.33552682,47.8261
Gangster4,-13.13247282,37.493047,0.22743522,92.1875
T_Akh,-13.2839129,21.156205,-2.09726084,33.3333
苍穹一粟,-13.31528982,41.066985,1.54356321,55.7692
FaRa0N3,-13.35821,13.335696,,20.0
Prescription,-13.42192,10.586705,,50.0
March2024,-13.46403615,14.641907,1.901557,40.0
LONG-Sol-BTC-Bonk,-13.474379,3.3250179,,0.0
独角兽93,-13.528418,54.678741,,33.3333
Psalm23_ProfitFund,-13.641756,32.412888,,55.5556
玲儿响叮当,-13.64656,0.0,,0.0
Bible-God,-13.670407,0.06006033,,33.3333
MisterioO,-13.78040131,14.507883,1.09610077,54.3478
VEGROVONN,-13.81446649,62.59998,2.18244652,65.2174
Oneatdice,-13.827187,23.361572,,20.0
100_Percent_Win_Rate,-14.14155036,57.043649,,99.2908
泽金-榔头,-14.23418675,44.311793,2.53329496,36.0656
TheBrokenMyth,-14.256335,16.44133,,40.0
英星入庙,-14.397025,19.608232,,35.7143
吕老师,-14.526266,46.99909,,0.0
TraderDean,-14.60314263,14.608933,0.46767796,37.5
币多,-14.750132,0.0,,0.0
The-True-Trader,-14.818769,62.027187,,65.3846
Chiflow-flowtothetop,-14.824934,25.144424,,35.1351
King-GPT,-14.837702,15.39337,,59.322
Rentec,-14.905712,17.489719,,28.5714
SummerParadise,-14.936515,63.535971,,63.8889
星星不会做梦,-14.96413897,63.80005,-0.55927888,0.0
Dastan94,-15.086484,0.0,,50.0
Longcu_Shortcu,-15.14309581,38.437451,-1.92565081,0.0
一个梦,-15.15235,30.696978,,26.3158
Traderkiller1,-15.16613164,24.000665,-2.49100283,96.6102
少年1号,-15.29366146,76.749186,1.10336668,75.0
Yy0642,-15.34583672,58.266182,3.72045466,70.1245
parametreler,-15.42361244,51.620729,,54.0373
Inc-Tradease,-15.497566,20.886369,,0.0
Targon-Wise_Official,-15.504972,67.322384,,74.2515
人间最美四月天,-15.609061,16.11795,,50.0
WaveinC,-15.64995907,37.890237,-2.25583773,50.0
香港红庄,-15.702986,26.101607,,50.0
阿鹤猛赚币,-15.713365,17.612448,,50.9804
TradeSoEasy,-15.75054529,45.841805,2.05064637,38.4615
CTA-AI,-15.750807,19.23133,,66.6667
MasterDB,-15.76784971,79.033361,0.20099395,82.1429
Lonelytrader,-15.781171,63.16672,,45.4545
Equistir,-15.80819745,51.203041,0.38792044,60.0
稷下学宫,-15.84558,25.631663,,12.9032
Bexer,-15.85968632,19.908493,-3.15619317,66.6667
iBlueWhale,-16.062193,31.826352,,100.0
Ghosta_v0,-16.20683204,18.44821,-2.19408946,35.0318
hv6_Group,-16.20700921,43.418722,,75.3247
Ahlawat-143,-16.223099,44.139604,,80.0
251720498,-16.30499373,26.424905,-0.95203269,39.1892
1639-888,-16.38867516,49.782912,1.08697061,50.0
滚仓大作手菖蒲,-16.495013,51.639698,,40.0
熊猫panda,-16.498368,21.32366,,0.0
AndresJerez,-16.502279,16.519726,,70.0
Pixels2023,-16.51259768,88.136685,1.36131282,89.5833
雷神X,-16.667855,36.16594,,56.25
宝仁慧,-16.699118,22.232216,,78.8235
CryptoElongated,-16.730855,39.116252,,86.6667
QuantumValkyrie,-16.746365,36.692648,,76.1905
VicTOA,-16.75426969,21.416273,0.8866093,40.0
疯狂的拿铁,-16.776065,29.374828,,27.7108
LEADTRADERVIP1000,-16.78439,43.742628,,87.2727
弯弓射大雕,-16.80321296,21.51805,-2.50431487,0.0
fomo大湿,-16.826904,8.3490591,,0.0
Tom--Jerry,-17.07613424,74.905752,0.19352102,84.9057
清風閣,-17.136144,70.867334,,94.2044
su狗,-17.300072,34.776065,,36.3636
RAGNARtradinG,-17.30936498,31.052444,0.27752692,85.7143
牛老六,-17.38657738,73.476952,1.61810268,89.011
Chayson,-17.442939,28.27975,,97.3077
Filipos41,-17.488651,24.442122,,76.2712
Red_Car,-17.627337,100.0,,76.9679
MichelDeNostradame,-17.69266,24.122453,,75.0
100倍计划,-17.712383,48.095263,,83.3333
聪明人都会v我50,-17.736908,21.208662,,62.5
Dinana12,-17.747924,0.0,,0.0
BTC_KING_BEN,-17.772746,88.052274,,29.6296
TRADER-XING,-17.79741,24.399097,,33.3333
0X钱多多,-17.882143,65.839391,-2.06980848,64.2857
Autopia,-17.885549,19.269025,,79.0233
两年抗单小王子,-17.915261,32.916408,,81.8182
目标1000w,-17.959428,18.486025,,50.0
solidmonk,-17.964622,50.221253,,31.8182
ElliottChef,-17.985402,18.07268,,38.8889
薛定谔的币,-18.036173,0.0,,0.0
一名现货持有者,-18.21973,25.980439,,78.9474
Trading_Helper,-18.22162086,57.339536,-0.40252084,46.1538
Luxuryvillas,-18.283442,30.11295,,52.1739
众妙之门,-18.283505,43.505472,,80.0
最后一搏,-18.297986,18.76552,,14.2857
漫漫投资路,-18.30214392,62.906944,0.79754905,24.2424
Huy_Linh,-18.31584962,18.834084,-1.74811492,40.7975
Foreverm0re,-18.402149,100.0,0.48443796,68.0
ShortingStar,-18.43298226,21.682414,-2.24203798,33.3333
大漂亮带单日记,-18.475483,76.506141,,97.8261
ThirdMercuryTT,-18.49057801,66.568577,2.17284884,86.5169
Captain_Calots,-18.490769,0.0,,0.0
PCA324,-18.528677,29.006181,,26.8293
VTEC-1,-18.63739517,21.203166,4.26079735,62.704
fu_c_k_btc,-18.735418,29.176999,,60.0
Erdemden,-18.761733,24.424955,,75.0
quant-trader,-18.76360775,23.995226,-3.89896439,73.8562
WS1004forever,-18.78017569,65.611192,0.77228083,91.0256
Self-reliance,-18.80050974,39.736802,1.17847068,90.4762
ByChiko,-18.880799,27.227324,,75.0
高启强911,-18.892902,0.0,,0.0
大花猪,-18.941209,61.898582,,34.1463
神不在B圈,-18.961376,77.064883,,7.6923
豪豪爸爸菜籃號,-18.98408764,20.156077,1.72315417,38.4615
帥到被排擠,-19.040768,52.343219,,50.0
Solyzzz1,-19.065062,54.891556,,66.6667
Caronon,-19.08243099,53.889468,1.39006126,94.2308
tflight,-19.100731,58.353846,0.00840505,85.0746
Big_Bruno,-19.10795161,35.353779,-1.34026446,83.0189
虎哥量化,-19.177177,60.178751,,83.3333
量化ing,-19.252903,19.252903,,0.0
HV-Infinity,-19.293242,73.484037,,5.7302
ZeuXD,-19.31259854,49.585547,0.36856042,90.1408
GoW799,-19.59181729,32.557419,1.99012945,41.2214
certa,-19.743145,37.495932,,72.2222
Scorpion-,-19.896123,19.836826,,33.3333
MasterofTrading,-19.90748419,48.569352,-0.35046826,78.2609
匿名用戶-4100f,-19.997248,18.381658,,57.1429
HoangThaiCrypto94,-20.019701,72.491756,,50.0
HodNOT,-20.076449,45.016058,,62.2222
Tito_Inv,-20.08912589,20.32745,-5.8709939,50.0
hansel_11h,-20.111353,26.428566,,0.0
Bigtreea,-20.13484587,47.068576,-1.07613586,72.7273
TryNewThing,-20.14916999,75.440852,0.29746166,89.6825
MANHTUANCRYPTO,-20.26197063,25.95365,-2.24174833,0.0
VincentBer,-20.282352,0.0,,0.0
泡沫影子,-20.309788,21.138389,,0.0
Untony,-20.345123,65.245142,,71.0526
SwissTickTockJester,-20.34803365,32.453196,-1.39155666,91.2148
memetovartur,-20.387303,20.387303,,50.0
阿尔法狗自动批量交易,-20.389732,11.86003,,94.8187
跟就完了,-20.5093306,67.366146,2.05869834,50.0
Chartered_Trader,-20.528572,45.65515,,81.8182
HyperApex,-20.590872,58.089177,,0.0
MY-33,-20.59097887,46.682845,0.02351354,0.0
稳健的猫,-20.635906,8.2898318,,0.0
buddycorp,-20.74288,74.667806,,68.9655
pltcyrpto,-20.753488,58.751941,,65.5246
Cheems_,-20.82954851,40.130202,,33.3333
开心发财树,-20.894918,0.0,,0.0
Satoshi-_-Nakamoto,-20.92317691,37.94384,-1.1331899,25.0
吸油侠,-21.07490096,77.900812,3.87570174,71.4286
源周交易,-21.0822865,23.697381,-2.52502133,45.3488
在回本路上博弈,-21.159522,22.352226,,50.0
虚心赢得胜利,-21.25361111,72.004105,1.55924439,43.75
Molibden,-21.347119,72.341533,,77.6923
AppleJob,-21.45086,32.892863,,33.3333
HNbabycat168,-21.50650472,38.235015,1.37628647,55.4348
Frog-Prince青蛙王子,-21.66866522,30.700144,-0.46114146,92.5
InstaCryptonjt,-21.67635128,71.663209,1.43121476,68.9655
墓司元,-21.731658,52.611596,,25.0
MakingALiving,-21.74167052,69.831988,2.00777074,89.1204
Trader_Ahmed,-21.925371,39.432851,,81.8182
我要开大车,-21.940738,21.962656,,28.5714
PSUNNY-,-21.97923701,34.709902,-1.17230374,71.4286
Mindkey思钥量化,-22.01524469,26.912821,-1.044267,34.6154
八年老中医,-22.023631,11.153821,,66.6667
Hasokiller22,-22.1397602,26.356375,-2.83681021,88.8206
Alibeytoday,-22.225074,24.416503,,75.0
MrSaKaTaT,-22.239102,33.038452,,76.9231
Thanos-Mar,-22.244875,34.116223,,50.0
any吴彦祖,-22.351866,32.421109,,50.0
Ray_Dalio,-22.39632685,38.878278,,62.465
YouTube加密航海家,-22.4033007,45.656014,1.52928533,57.4074
Boss-of-Metaverse,-22.461357,38.453971,,66.6667
散户之光123,-22.576793,40.577186,,52.381
Royal-Algo-Trading,-22.584727,22.664052,,81.4159
dd2100,-22.680213,40.273778,,80.0
VT-巴吠,-22.706006,29.814989,,66.6667
RogerPower,-22.8349302,34.675385,-0.982293,78.5576
TrendTraveler,-22.92616182,76.825696,-0.33356607,33.0
CumeoCrypto,-22.968114,45.858224,,50.0
SMT100,-23.03435467,25.582868,-0.51539691,82.6087
LuciferMeza,-23.069737,47.689381,,80.3738
利群财经,-23.106544,31.302341,,0.0
稳健过牛市,-23.184009,0.0,,50.0
Gln-sea-you,-23.1921888,23.192189,,40.0
OscarMR,-23.296553,51.853194,,35.7143
Shitadell-Hedge-Fund,-23.29931555,33.131395,-2.41969539,12.5
青涩的年代,-23.433875,31.392293,,0.0
若北海,-23.454692,23.477872,,12.5
Awood,-23.58880099,64.858034,0.30782484,88.3117
6万u保证金只做BTC和ETH放心大胆跟,-23.67054524,68.884611,0.91176411,96.0784
可乐不妥丶,-23.682801,0.0,,0.0
dimafoor,-23.804015,42.494613,,55.5556
Lawrencecv,-23.81148676,48.392772,0.46837236,40.2985
Dogge_coin_bit,-23.988504,26.349267,,83.3333
kriptokurdu,-24.03435939,76.847231,0.84808065,0.0
VIP25,-24.215633,49.639894,,42.4242
林牧羊crypto,-24.252579,55.127733,,25.0
带你装逼带你飞,-24.26246638,26.602727,-5.52674493,45.1832
MRLEEWin,-24.325078,49.082338,,80.0
合约小诸葛,-24.35725316,55.118856,-1.00130376,69.1176
Young_Sheldon,-24.424479,28.014948,,64.7059
TreSette,-24.453101,43.342074,,87.234
TraderJaso,-24.50427504,48.522152,1.91182233,56.5789
Dreadcal,-24.580804,25.997518,,75.0
ArnaldoR_CL,-24.61618891,55.467434,0.9820149,98.5612
RebBullDragon,-24.76077451,63.798555,3.26747011,97.2222
Camezon,-24.772376,11.884072,,0.0
bitcoin潇洒哥,-24.825017,53.361634,,93.1034
CrazyBoS,-24.83619623,55.23165,0.60979892,88.2353
BLACKBINZ,-24.963329,29.07368,,60.0
Crypto_Sat,-24.98699198,86.691928,1.96560389,93.5065
烽火连城-,-24.996146,35.423516,,85.7143
牛牛不怕困难,-25.066117,31.886912,,14.2857
leayar1-master,-25.09713068,61.510159,-1.61279944,64.8855
davidyu2408,-25.10642836,60.933285,1.93507964,70.0
Karson凯胜,-25.147377,33.877126,,46.1538
神灯王,-25.159308,70.5235,,97.619
Anonymous-User-71629,-25.32569835,32.718686,-1.15075113,25.0
阿正呀,-25.355935,62.378206,,66.6667
零Zroe,-25.54502076,29.678724,-0.5114334,25.0
Ramo420,-25.545148,54.593556,,76.0
大赢牛凸凸曼77,-25.817033,26.660161,,92.8571
dkwin1,-25.84955,53.438773,,85.7143
交易改命,-25.912616,0.0,,0.0
Konsorindo,-25.95034983,59.991559,0.46818711,58.2278
糖糖Sugar,-25.960899,62.845168,,93.75
田帝,-26.050633,80.707,,93.3333
以太小王子,-26.05157101,37.005394,0.50777817,16.6667
DX100,-26.121719,56.391073,,25.0
韭菜根好吃,-26.14328,87.899934,,90.9091
阳阳6,-26.190632,89.657102,,47.3684
收集币币,-26.3166479,45.485356,-0.05499933,60.0
关武MAM,-26.408983,12.116326,,0.0
Ateam90,-26.423125,23.292313,,62.5
-BEARMAN-,-26.4486082,51.722293,-0.48811002,91.3462
Biglong2024,-26.47711994,77.820852,2.10166506,75.7225
TangoA,-26.5078029,36.817057,-2.32694293,33.3333
Growsafe,-26.53082168,28.418844,-4.03898526,25.0
Cloud_Atlas,-26.539957,59.502429,,98.7097
xTream_Trading,-26.58899402,65.143496,1.92647909,55.2632
聪明钱量化领班同学,-26.682277,58.009568,,80.0
搞钱兔,-26.683182,42.415001,,22.2222
飞了飞了,-26.895398,63.555516,0.22471045,37.9032
Darius90,-26.955045,31.602941,,90.0
旺ying,-26.980432,30.4523,,66.6667
一遇风云化作龙,-27.00357747,57.473893,0.33216955,64.7059
Ahsan_Qayyum,-27.06931422,66.303788,0.99583128,39.1304
追风少年2024圭圭,-27.301326,27.589767,,33.3333
SEVERUS-CRYPTO,-27.32398228,37.824252,-0.84252689,39.7906
湾仔1688888,-27.35631,29.844612,,45.4545
一木一浮生,-27.50556,28.115434,,0.0
币安猎人,-27.519848,99.994653,0.66989443,91.7874
AlgoMAX-AI,-27.529719,30.106767,,42.8571
BPumb,-27.56171229,75.149298,1.22813293,68.5714
量化大师-完整风控体系-稳定胜率,-27.60139,27.60139,,11.1111
CamCrypto168,-27.700908,59.104224,2.55670306,95.679
趋势小王子,-27.783981,31.610526,,37.5
ArkkkInvest777,-27.818409,22.859083,,64.4444
Hsagheer,-27.822596,25.48706,,89.7059
ibrahimcosar,-27.857958,72.469392,,88.8889
Namsolar,-27.953642,40.651865,,34.7826
bOuNc3_,-28.02977,67.874114,,64.2857
ikudecra,-28.043574,63.362632,,78.5714
DUK36,-28.164172,42.666237,,34.1463
Master-Hashan-93,-28.26582042,75.685874,2.7937647,94.186
彩虹上的蜗牛,-28.305821,31.03301,,60.0
jxz88,-28.327142,31.127812,,41.8605
Fingam_AI_TypeA,-28.36161574,56.679745,0.38482656,35.2941
风雨理财,-28.405958,48.113581,,75.0
test55,-28.59070957,35.46074,-1.43513819,0.0
不做超短线,-28.63344985,50.375564,-1.7627537,25.0
NovaDQ,-28.73396461,46.793626,-1.66110973,7.6923
維奇,-28.932605,43.923321,,57.1429
nunu678,-29.026954,57.533071,,14.2857
CryptoQueen_S,-29.05593757,62.942471,-0.99060478,63.6364
奶油猪仔包,-29.10696649,29.106966,-2.41170036,50.0
串燒大師,-29.152219,45.720915,,36.5854
DecentPro,-29.178199,7.0638985,,87.6712
赚个痛快,-29.23075535,41.449114,-2.19723891,0.0
0x0kyd,-29.344629,4.832723,,63.6364
Anonymous-User-38df4,-29.352054,39.127184,,17.6471
traderhakim18,-29.427013,51.477815,,84.6154
P4_Theory,-29.49069765,29.490698,-1.16831098,0.0
奇点btc,-29.501894,77.756686,0.27119593,0.0
互币裂,-29.53964688,65.245027,1.83362577,64.2857
ERICH_MM,-29.558333,38.927765,,47.3684
Bullrun2025,-29.569294,55.441631,,60.0
TradeInFlow,-29.60968619,48.451405,-2.17628129,52.809
CryptoFact-net,-29.777213,60.265548,,94.1176
Ninja_invest,-29.787976,100.0,,61.9048
斑目BK,-29.83169031,86.636558,0.18597537,82.7893
遗憾的不该是我,-29.897333,46.535203,,0.0
duongnx85-nhomnoitro,-30.005499,43.40753,,16.6667
弄潮儿先驱,-30.044094,0.0,,96.4286
币coin的BANAMA,-30.17822658,49.492921,1.84931798,81.5789
不知名写手,-30.183766,36.386048,,60.0
光刻机,-30.49312713,66.531776,0.47712289,33.3333
Giraffe98,-30.544062,36.890054,,35.2941
Dawson-Dino,-30.65212,0.0,,0.0
江南佬,-30.69162635,51.468538,1.59229425,88.8889
暴富不是我的梦,-30.79625372,44.80456,-0.10964086,66.6667
Mozght,-30.800152,45.902141,,50.0
LatigoDeDios,-30.89615426,54.459113,-0.73309578,77.7542
Juggerboy,-30.92481,100.0,-1.44598297,59.7403
BeOneWithMoney,-30.943648,72.304911,,33.3333
Zedd_YKZ,-31.181439,69.346546,,69.8113
Retro777,-31.198187,41.376552,,57.1429
Copytrade1,-31.198281,51.098959,,50.0
marygbeach,-31.34078,61.463307,,62.5
长期稳定收益,-31.37934132,40.207754,-2.69958082,0.0
穿越牛熊-2024牛市启动,-31.440095,35.602912,,65.0685
RichM0nkey,-31.48431759,58.198053,1.45088168,68.5131
王者归来_项羽,-31.49354799,58.14133,0.59262097,85.1351
9798733714615,-31.541614,43.162507,,33.3333
Tanguco,-31.544407,35.852186,,43.4783
TheWatcherCrypto,-31.723839,79.802377,,91.6782
NoMoreLiquidation,-31.78144403,64.736189,-0.0263033,85.9813
Geralt-of-Rivia-,-31.800689,44.148754,,66.6667
交易的傲视之旅,-31.86518534,50.126027,-0.85694249,80.0
hello0guys,-32.222761,27.317806,,0.0
Boonex,-32.365118,32.361888,,34.902
Meow0487,-32.388615,56.82718,,64.7059
牛快来啊,-32.476745,85.723057,,56.5217
qurishiprofit,-32.68996338,41.685966,-3.27377375,73.2394
无敌小公主,-32.70575786,64.565279,2.61485619,47.3684
整哦,-32.792095,44.456757,,54.0816
合约七八年,-32.81838387,75.935709,3.25410107,58.3893
Grow_Together69,-32.88195824,35.583501,-2.60626525,85.0
Anonymous-User-740c5,-33.106853,0.0,,0.0
Cooling,-33.11459,42.713899,,53.1915
ibrahimBTCrypto,-33.12574681,88.388007,1.92798826,73.0769
木兮,-33.129331,44.761023,,76.4706
蓝鲸Ai量化,-33.144615,64.008179,,95.3069
petkovnadko,-33.235742,66.965772,,48.3871
Rapatoki,-33.256583,78.22552,,26.6667
ScalperIndian,-33.3203778,61.850497,1.94687915,74.5098
长线-哪有岁月静好1991,-33.322483,54.166963,,69.3122
ChegLXV,-33.548268,31.677749,,72.7273
blessing_scalping,-33.597494,24.361746,,71.4286
1Ted1,-33.640961,51.474269,,50.0
努力暴富改变人生,-33.737144,66.033001,,0.0
10xDollars,-33.771536,55.425646,,75.0
HERMES_v5,-34.00328806,79.73134,-0.01328695,46.8468
Arnold_03_2024,-34.0903691,49.20089,-4.21842489,35.2113
TradingMadeEasy,-34.100539,9.3431719,,0.0
joker6868,-34.16097,41.241367,,80.3922
Advice_Club,-34.17193,100.0,,76.5957
Tradervip1105,-34.279242,58.23374,,84.2105
Ahmet-Arafat,-34.339827,50.475528,,88.8889
狙击King,-34.344576,1.4236659,,0.0
BTCmastermind,-34.4196598,65.274273,0.33294,12.5
GodSkyWinVip,-34.44319373,65.42618,1.73584488,95.8333
Waly_B,-34.684505,81.26919,,67.5676
最初的你,-34.766506,33.066225,,56.8182
Boerhug,-34.78645,54.62594,,44.7368
AGarylinnn,-34.81386125,53.95899,,56.3758
Kolonyacanavari,-34.85429959,42.622838,-2.11248025,93.4426
炒饼养家222,-35.059746,64.974393,,33.3333
Rose_Premium_Signals,-35.51644386,41.489848,2.50782128,41.6667
量化kali,-35.58628855,46.222321,-2.32762696,55.0459
zxhy189,-35.64326901,69.337557,0.13814701,57.1429
0xkat,-35.76903644,44.36238,-2.12022839,60.0
Zero_零号,-35.978529,39.99578,,80.0
Mstpro,-35.99772041,52.554772,-2.17493573,66.6667
TraderZzzzz,-36.224919,81.31537,,90.0
操盘怪,-36.265501,48.901548,,83.3333
Cafeworld,-36.4403963,46.33711,-0.76237784,80.0
fxtigerfx,-36.47053239,61.272468,,90.6977
滚仓王子,-36.473453,63.653593,,66.6667
Totallyearn,-36.533767,52.254647,,80.0
SNI_PER_,-36.553804,64.855624,,97.1154
RelativityFund,-36.562636,68.301112,,0.0
theta_guy,-36.612029,47.79852,,76.4331
Stable-Wasabi,-36.690159,23.09681,,77.7778
信息差情报局,-36.73642611,80.549506,-0.29832377,50.0
天选福星504,-36.907701,76.088825,,79.0698
CanerOzdemir27,-36.95530777,47.843073,-0.56837279,33.3333
LaMechanic,-36.95760769,57.054979,0.78779722,46.1538
just-trade-it,-36.96924333,63.219844,1.20222915,81.4815
PTran90,-37.023422,40.284958,,40.0
ChasingtheTrade,-37.034297,27.05114,,9.0909
笑而不语看乐色们带单,-37.034589,42.325387,,45.4545
我爱金池,-37.165047,63.006238,,0.0
Koshmakus,-37.206683,70.955558,,56.4103
Chuanshuai,-37.2562981,93.554989,1.26030831,44.6078
Jackall_HM,-37.43257434,64.215755,2.14981112,83.7438
Devidchr,-37.483675,62.13018,,93.3333
louislee111123,-37.66550005,55.365002,-0.08293867,42.4084
Eagle-eye1,-37.722525,40.422475,,46.1538
Voracious_Amoeba,-37.80074908,69.567124,0.82235212,94.1524
布莱恩的妙妙屋,-38.294304,33.132937,,20.9302
Baolq,-38.402136,39.964229,,33.3333
SvichkoSlav,-38.43446,76.8123,1.5442968,47.1429
推进者,-38.63938535,40.969635,-5.19417671,24.1935
CryptoBasket_,-38.70529017,55.819576,0.67333216,33.3333
doodledz,-38.7439595,77.417171,-0.16375294,100.0
Bitcoin交易组织,-38.82866713,64.632095,0.3698723,60.0
Muruga_,-39.020579,80.30359,,56.5217
随缘操作,-39.101277,44.469094,,39.1304
硕大大,-39.487283,62.752114,,95.356
AlmogDeree,-39.52802695,42.737608,-0.68671609,18.0
RichKuzba,-39.54883898,88.053579,2.55221084,86.7925
5倍滚仓不死战神,-39.69889773,88.629768,4.08511921,41.8605
wing羽,-39.81552677,79.587642,0.29669041,46.4286
Bagwell1,-39.84085376,81.189613,1.80036255,44.3478
八位数花园,-39.972592,41.012277,,56.9892
SargonBTC,-40.203431,48.629954,,21.2121
EchoTrader,-40.298583,62.350054,,63.6364
韩金靓,-40.355175,31.707603,,50.0
Resilient_Queen,-40.662216,88.04434,,76.3636
YiCi,-40.670935,57.841757,,0.0
FreddyChen,-40.786036,77.650849,,0.0
Sadvilxmoon,-40.80427889,54.859375,0.42517886,44.4444
dont-copy-me,-40.815147,76.909274,,100.0
稳中求财,-40.974574,42.27281,,66.6667
lillian888,-41.000742,58.845596,,77.2727
Bn返佣小刘莹,-41.0139099,71.712414,-0.10002781,95.9184
关关难过关关过,-41.015919,65.811089,,72.7273
寻宝机器人,-41.018311,72.965988,,44.8276
诸葛先生,-41.21733,38.516466,,78.9474
九神,-41.217513,85.772891,,80.4878
korntumkk,-41.234385,57.687533,,85.1351
Lucast2010,-41.296734,47.02676,,66.6667
ThisIsTh3Way,-41.385125,81.967049,,52.9412
Souschef,-41.44676449,69.100177,-0.66206687,38.4615
BNB_HODL,-41.46582,71.588677,,80.0
Cryptofy01,-41.515545,49.601843,,90.0498
米克貓比特幣,-41.60800915,78.519889,1.24964251,50.0
AI智能量化研究院,-41.72898331,42.805389,-4.12757838,50.0
Damla_Eth,-41.897068,15.28435,,66.6667
Mak2005,-42.11082727,65.435245,-1.06543675,73.6842
EDIT_ONE,-42.15206862,78.290144,-0.02341912,59.0909
POL1CA,-42.272089,60.602137,,61.9048
LastChance1,-42.42748262,55.081512,0.65654428,75.6098
RP-Singh,-42.653102,66.70815,,60.0
币圈DQ,-42.682411,46.594537,,69.2308
劉铖,-42.743655,43.107536,,50.0
12252,-43.204804,81.737556,-0.15388206,82.8571
GodSkyWin,-43.24447759,67.025111,3.00428715,97.1831
NonFungibleTim,-43.248335,84.399633,,62.5
Andyvillajr,-43.46990669,72.915445,2.14495571,69.3878
xCrypto-Trading,-43.546333,72.207619,,95.3488
Bigca,-43.64108054,61.766086,0.95153751,89.3805
羽毛球张继科,-43.641835,46.411345,,80.0
Kefo_Lovelyz,-43.72655291,62.934606,-0.29547594,5.8824
Golddigger6969,-43.752743,49.607103,,20.0
crypto-vikings,-43.77800206,70.664434,1.69365889,93.4375
喜欢就跟,-43.832775,63.894235,,82.7586
数字游民,-43.873813,59.28588,,77.7778
ddenobrega,-44.07501994,67.719652,-1.64767909,71.0526
稳稳的幸福哦,-44.270585,76.253573,,97.7778
Mighty6030,-44.48376,63.179994,,40.5405
手戳带单,-44.525473,61.460579,,47.8261
johnychen,-44.544685,55.410282,,33.3333
LevelK,-44.705067,53.966973,,75.0
reelswap,-44.829806,73.601751,,69.2308
GregorTrader,-45.086224,45.086224,,20.0
GGbond猪猪侠,-45.163675,45.163675,,0.0
蜚英腾茂,-45.210445,48.437865,,44.0
小财神5296,-45.234797,71.094738,2.03037276,82.3529
Hussainaljabbar,-45.342974,57.608935,,81.9277
New_Generation_Trade,-45.390811,64.761333,,82.3529
LockStitch,-45.419404,71.626007,,60.0
