nickname,roi,mdd,sharpRatio,winRate,tradingDays
benson_trading_desk2,15.13011057,14.642588,1.80257684,77.0833,86
Blu3wings86,15.071746,34.416728,,85.7143,6
SiJahat,15.037508,37.386003,,64.0288,19
Enhasa,15.028468,0.0,,34.7826,1
SurePure,15.004425,8.8624786,,0.0,16
CryAction,14.98914538,18.270102,0.85269824,54.5455,42
CrazyBallz,14.98464191,13.555942,1.32029964,92.9487,104
sara_win,14.864117,4.6023931,,33.3333,1
TradePro2024Bader,14.798981,0.0,,40.0,1
交易改命,14.747423,0.0,,33.3333,2
NnUu1,14.726115,0.0,,70.0,10
交易赚钱娶楠楠,14.687441,24.600242,,66.6667,8
Momentum-Alchemist,14.68482379,26.453807,4.27151673,47.5655,46
高级程序员带你暴富,14.65914848,18.61832,0.12748433,30.7692,218
Mr_Amazing_Trade,14.617212,8.0844107,,100.0,2
临渊-稳健大师兄,14.61612076,2.53755,4.5942797,72.2222,31
SPEEDTRAIN,14.609822,0.0,,12.5,0
Bigtimekz,14.54673331,52.369971,1.84871093,55.0,99
dalongxia,14.526723,1.0183196,,50.0,3
Greenofdollar,14.5223836,38.507821,0.90660697,98.5915,42
平头哥无敌,14.477206,0.0,,55.5556,0
NO-ZERO,14.441051,62.684526,,61.9048,6
JamesChiang001,14.44019072,55.143188,1.49221469,68.6047,49
币胜量化机器人,14.44015084,24.643013,3.05446669,95.122,37
GAME_TR,14.43494,0.0,,21.0526,2
Dhillukku_Dhuddu,14.414121,3.7981198,,73.913,11
星星不会做梦,14.41327948,63.80005,-0.59008369,0.0,119
NvDuc228,14.385545,5.3423067,,66.6667,25
starless9,14.23888827,10.384586,4.05155351,97.3561,110
nteja21,14.22795091,22.320445,3.25479437,66.6667,85
勝利之星,14.201789,10.481032,,99.3789,19
Edge_Traders,14.16526411,5.9931332,1.70271286,85.7143,129
MasterOpit,14.162722,17.644125,,100.0,10
JackTheTrader,14.09801951,5.0363911,2.5484965,86.0,73
goodderek,14.08836118,16.580411,2.02752841,58.3333,149
公路之王,14.08230682,11.614018,2.85765114,44.2623,53
GmNi,14.07345402,41.838501,1.62359797,44.4444,98
唐宋747,14.04578651,36.654511,4.24908609,76.4045,49
ak-111147,14.02746,13.328181,,52.2727,19
bhuilop,14.026032,0.0,,0.0,0
Oklava,14.02491465,40.849904,2.13699651,36.9863,166
Anonymous-User-c3d1b,13.96376228,30.792667,1.62607945,98.6998,46
AlphaProfits,13.95468529,2.5227285,7.89017774,71.5447,74
TacticStrategy,13.95196544,9.1689065,5.69891512,96.3636,34
ewo_trader,13.924354,9.5206892,,75.8621,19
Wyston5252,13.90886386,20.460302,5.15848533,79.3103,71
PrintulMiskin,13.900105,5.3847743,,67.6471,9
AI-Mega,13.894788,6.3322555,,73.9496,19
WealthyExile,13.87656914,38.011165,2.08229739,42.0455,44
睡神,13.864527,0.0,,90.9091,2
币圈记,13.861021,1.5560072,,77.7778,13
GTRadar-BULL,13.837146,12.329959,4.5404375,34.6154,111
CryptoBotAslan,13.788453,0.0,,96.8153,4
IKBZNK,13.77507795,1.6424719,3.8570285,100.0,147
静逸无为,13.76548487,20.291983,2.26164545,76.9231,39
Siyahturp,13.740944,72.53463,,93.75,9
装甲列车,13.729525,24.878425,,75.0,14
X_Bitcoin,13.68138356,10.257131,4.98740853,59.0164,46
妹妹带你赚百万主打BTC和ETH,13.651194,5.0999104,,80.6452,15
邹先森,13.64126464,42.514913,4.56674913,91.6667,67
Roger_sh,13.63138173,49.165238,4.78933722,48.1481,154
Nookiie_Baby2,13.620451,35.700674,,100.0,13
Laguna-racer,13.614958,2.575629,,60.0,26
ScGroup-FullTp,13.601096,0.0,,84.375,4
Strogoff,13.57495197,62.332189,2.01383209,50.0,37
RR-King,13.55440853,18.647603,2.50261327,64.7059,35
Wesfin,13.46071212,47.009874,3.63474156,0.0,156
ApeironPP,13.42833992,3.1021314,-0.09241231,100.0,164
Cryptocologist,13.415519,0.0,,100.0,3
Pro-BTC,13.37368486,5.9133488,5.14308956,97.2222,36
赚钱吃火锅,13.369419,0.0,,50.0,0
RedHair988,13.323256,5.2800911,,94.5946,7
LYS35,13.318245,4.178907,,91.5493,10
zzwinner,13.294153,100.0,,64.2857,23
ALGO_GOAT,13.29283157,11.775435,4.955322,40.9396,34
DipMore,13.26934998,11.870282,4.00021103,97.8378,36
Quiet_Harbor,13.25326292,5.0753381,1.65604089,38.7097,91
青蛙瓜瓜,13.232772,57.752345,,58.3333,14
TradeWithTony,13.232614,0.0,,91.5254,1
Seth1256,13.228087,11.358759,,0.0,8
bugrahouse,13.222282,21.326835,,89.1089,19
心理学大师,13.183394,21.372245,,92.3077,4
yu梭哈怪,13.134866,55.923751,,100.0,12
Scholar112233,13.088213,0.0,,75.0,7
LRNTEK0309,13.062451,0.0,,33.3333,0
KANGA-吉祥兽,13.058655,2.5837616,,80.0,6
CryptoPuppy,13.038719,0.28068758,,97.3485,7
LessTradeMoreInvest,13.00955184,0.4291121,,100.0,28
Arhat10,12.923768,36.258787,,79.8033,24
韭皇KingOfJiucai,12.91914372,17.312086,1.88875543,45.9459,36
大鹏盛世,12.90656555,22.651358,-0.67374819,77.7778,110
traderstube,12.905378,0.0,,81.0811,1
Khalilvip,12.89812643,6.1582262,0.94585223,33.3333,111
米克貓比特幣-低頻交易號,12.8917035,3.6013499,6.08847496,75.0,43
比特皇vip,12.88926515,44.367181,3.23072823,0.0,84
Sekula123,12.85603375,33.522547,3.93534232,50.0,142
vimma1,12.81427156,46.205687,2.28588284,66.6667,109
连连好运,12.766101,9.486385,,50.0,26
Thesafeplayer,12.74727057,16.982387,0.1465822,92.5595,79
Roger_yl,12.72645175,84.54053,3.33598289,26.6667,109
TrustAssets,12.702415,7.3534131,,64.5833,15
Damla_Eth,12.695829,1.2180388,,42.8571,2
TheKasurLegend,12.688067,2.2795945,,75.0,6
CryptoKeyTrading,12.66668964,22.971356,0.1128204,15.3846,121
猫咪程序员ai量化,12.65572946,25.563146,3.066949,68.7124,31
RIOSE_FollowingTrend,12.62823576,9.4625054,3.82466958,50.9091,53
Cosmic_acceleration,12.610906,3.9074483,,98.4021,12
Samaktan,12.608416,7.2211036,,92.3077,19
vkaddi,12.598092,4.0909366,,93.6842,6
拾币人,12.593183,5.7597962,,71.4286,16
交易小法师,12.535799,14.331471,,75.0,26
很低仓位稳定收益,12.53413089,23.833032,1.3492381,71.5976,87
AP-9,12.496862,14.977599,,50.0,19
Dafoul,12.46638451,0.13646904,4.81560581,80.0,73
Bitcoin-Meraklisi,12.463605,34.676332,,50.0,13
DHSTrader,12.3798,59.190938,,89.6552,26
低吸高抛投资者,12.3331326,10.102252,3.2437046,0.0,52
西方臻选量化2,12.31118904,56.630051,2.59556575,91.9383,34
Atimuni,12.308435,0.0,,100.0,6
盈1009,12.25562804,24.032527,5.10725745,66.6667,89
十年磨一剑_,12.234448,16.759166,,64.1791,25
slow-todaycrow,12.220276,17.185458,,50.0,14
Anonymous-User-a007a,12.10260867,25.597131,3.33327624,97.0745,44
rockhunter,12.09167192,10.07479,2.39212243,70.0,115
DCALongBot,12.080369,17.618904,,98.6353,15
Mreoz,12.07491959,6.7505231,4.51262523,87.5,38
Youlk,12.024261,1.0995379,,66.6667,8
世间俗人,12.007382,11.179905,,0.0,10
招财进宝_栗哥,12.00003582,6.6653097,-2.99928313,100.0,96
AXSZB,11.924986,0.0,,25.0,1
minkiu88,11.92158,0.0,,14.2857,0
Lajefa_2024,11.91974235,13.850341,2.30086992,37.037,34
Psal77,11.91561392,8.7540645,2.10303617,65.2174,122
我是小萝卜,11.88868372,34.936892,,79.2208,30
MASTER_Yi,11.851515,0.0,,98.7531,9
币圈存款机,11.846753,1.4132766,,66.6667,6
Randyx404,11.797847,58.058352,,76.3158,19
Winbill_穩幣,11.796965,6.14212,,60.0,7
Subject,11.781607,12.217751,,0.0,13
True-Miracle-Lady,11.70166794,80.700304,6.32312453,63.5379,33
Helios_Azure,11.671488,3.5424129,,80.0,13
VIVUINVEST,11.67071904,50.449268,2.51427896,40.0,101
无拘,11.658089,6.5308521,,75.0,9
天猫任选,11.61670917,70.243536,1.82962725,50.0,68
Kolaykazanc,11.5803266,35.476783,,86.9565,28
ActKhaYar,11.54588985,4.6671578,2.20284035,27.2727,55
BitMaster_,11.51670023,56.771484,2.62760883,53.913,67
Money_Flows,11.4993192,1.1999715,8.83124471,92.8571,36
Kripto-Cengiz,11.47142184,30.398342,2.50825841,93.8776,145
--Crypto_Boss--,11.467852,63.473263,,79.1667,25
58BY58,11.446618,12.981077,,64.7059,3
自明之,11.4325784,0.91873202,8.89183324,99.667,36
Extreme_VB,11.34574062,8.495358,2.78306131,76.4706,121
龙总,11.327465,7.7348146,,50.0,6
LiLiSweetHeart,11.31180092,12.928651,3.04239501,25.5054,75
VIP-Trading2024,11.294918,65.889993,,82.0755,24
Hunter6318,11.284034,0.80800781,,52.6316,4
The_CryptoPanda_2,11.230268,19.14963,,74.2857,19
gold25ji,11.187192,12.916402,,0.0,33
LaskerCrypto,11.184835,0.0,,75.0,3
小币种网格,11.16803139,9.7089779,2.43208788,80.0,110
Heart_of_Beast,11.167922,0.0,,97.0588,7
AI永不爆仓,11.16628245,10.622315,3.15266467,47.619,40
KUNKUNv99,11.16478482,3.5996175,3.77240851,76.0784,56
荒-举世无双,11.149543,0.0,,100.0,0
稳健固收理财,11.135794,27.538797,,61.4035,28
比特狼a,11.064654,5.4983296,,60.0,5
Tiki_Taka1,11.0254053,0.0,2.88898839,100.0,140
旋风复利倍增,11.019969,0.26941604,,100.0,11
PZANH,11.016844,0.0,,0.0,0
gwin178,10.998185,5.1897344,,45.7399,5
quant_leader,10.98795029,16.512984,0.15249588,67.3913,144
清风剑客,10.979186,15.360993,,0.0,28
Trader365fx,10.965043,15.665028,,85.7143,24
blus李,10.95503445,30.191831,,80.9524,29
坡县游泳冠军,10.93690168,12.883471,3.38847089,100.0,55
TieuNgaoGiangHo79,10.885915,3.9486242,,70.6349,8
Tidered263,10.86929101,28.474302,2.65248939,94.9153,158
novakapital,10.8554055,7.9248993,2.66658479,50.0,111
动物大师_机会无限,10.82675524,1.3287168,7.41376765,86.8687,47
Swing_Trade,10.794704,6.0023286,,47.3684,7
大王NIUBEER,10.78214715,31.340338,2.33341741,77.7778,68
比眼淚還溫柔的歌,10.757313,0.0,,100.0,7
MeTaLLurjisT,10.731478,14.122192,,88.8889,16
FatihBaki,10.724333,35.913198,,90.9091,5
Cyber-Rabbit,10.713175,0.0,,100.0,1
WALAWE,10.706363,7.7154461,,82.0513,12
沐沐沐,10.698077,1.0379156,,65.3846,7
ImSlow420,10.695438,47.077862,,80.0,22
ll_cool_j,10.675026,0.0,,0.0,1
GoWithLucky,10.564425,38.671976,,60.9836,19
羊毛大队,10.563591,0.0,,94.8718,7
TeacherHan,10.54327503,44.267199,,66.6667,28
WildFireSax,10.53901,100.0,,83.1325,21
Moneybags2024,10.531479,20.250688,,100.0,29
MASHAALLAHA1,10.493029,0.0,,100.0,3
慢慢暴富中,10.438954,40.816926,,0.0,15
sniper84,10.42952637,9.5331867,1.38712042,100.0,87
Fonmark,10.42792604,24.252699,1.7079247,62.0,122
夜夜001,10.40965,0.0,,0.0,0
千币侯-不吃老鼠,10.406803,10.452971,,100.0,5
专注以太低倍翻仓,10.392381,0.63149622,,33.3333,1
TchecyFX,10.376259,11.054071,,50.0,14
0xIchalfx,10.363168,6.3464074,,83.3333,6
CoinKing365,10.352249,0.0,,100.0,0
黄粱一梦,10.33433031,38.09551,1.67392894,96.9136,38
窥禅,10.303165,7.7808766,,90.0,5
梦xuan,10.29702,4.691852,,44.8276,1
SNOW_24787,10.23939631,9.1157718,2.58941479,62.5,83
Mahlasicoin,10.23795652,5.6364559,2.37865757,81.25,124
dancer3232,10.211835,0.0,,66.6667,0
GreeDog,10.210797,8.4010082,,21.4286,7
MURO_TR,10.190015,0.0,,93.3054,4
NYTRADER,10.144703,2.835797,,100.0,9
CYBASTER,10.13390458,16.48438,3.15470163,41.1765,42
Under4LeafClover,10.13138536,14.033435,1.82442593,82.9787,30
12TT21,10.12937879,46.324381,1.87111578,72.3214,40
Dogerman,10.102768,2.1369181,,0.0,3
Andres-cativa,10.09813871,5.3789895,7.16771027,93.3333,40
luckylife777,10.095002,0.0,,88.8889,0
合约百宝箱,10.021652,5.9511753,,33.3333,2
alexander_elder,10.021201,13.050114,,75.0,10
TimeExplorer,9.98913,1.773697,,95.0,7
凡木生才,9.98161084,45.676086,1.82123197,89.1304,71
Dcoinclub,9.97079635,58.842416,3.50103118,94.4444,154
LetsGoToTheTop,9.95292245,21.69609,1.79191602,32.0988,68
一龙马斯克,9.9379,31.181286,,42.8571,3
FrankBQWW,9.90122959,3.1806996,4.67870708,100.0,33
peterWNG,9.88646183,40.31736,2.738194,42.8571,123
EAGLE69,9.882069,67.277238,2.19449978,76.5714,57
Fund-Manager,9.87420351,33.564063,,79.2079,28
華龍资本_Crypto,9.86928422,45.464907,-0.4158148,64.2857,145
ChenO_O,9.86834187,46.950993,4.49340468,35.0,187
GTRadar-Balance,9.8264982,10.383218,4.09744781,34.2857,58
GREENTRADER1,9.8181071,61.578081,1.1099706,79.5977,70
TrueCryptoDreamer,9.81772454,20.846528,5.81516326,92.1053,84
笨聪带单,9.80608627,41.848119,,82.3529,29
Doge_tothemoon,9.805281,1.3786078,,100.0,4
有空会看看,9.775362,0.0,,0.0,11
MPGAME,9.775178,4.0943287,,100.0,10
pizaweb3,9.766207,1.4719694,,84.6154,17
Brokenlink,9.73753693,12.057193,2.745011,96.5278,110
Tanmomo,9.726637,20.983829,,81.8182,8
Mystic-Nova,9.707279,9.0426549,,96.2264,8
MurtiTheTrader,9.66094,21.540161,,93.75,17
JustTechnical,9.65650926,4.5011298,4.64557098,53.125,90
封弊者一桐谷和人,9.65625,42.854417,,78.9474,7
Aprime74,9.636761,21.894802,,90.0,6
聚财鱼,9.631639,0.0,,100.0,6
Fikojama,9.592234,20.327706,,85.3659,19
CopyWave,9.576228,0.0,,100.0,9
胜天半子2024,9.545646,0.0,,100.0,3
H779,9.534909,8.5322656,,86.8421,19
鸭帮帕鲁,9.499658,8.1154154,,88.8889,1
nice86,9.478973,2.7443806,,62.5,9
BIackcrow,9.45551,5.9025247,,0.0,3
ZeusInCrypto,9.44035377,22.455998,1.02257624,77.7778,81
One_at_aTime,9.418174,2.4520898,,83.3333,0
GV-Finance,9.390142,0.0,,77.2727,7
ABT-Admin,9.383531,7.732246,,83.6735,6
King-of-Candles-LR,9.373109,4.176126,,52.6316,10
BDDOUBLEB,9.34433868,4.2397182,0.83887086,55.5556,107
滚仓王,9.332537,41.485965,,23.0769,20
两千u起家目标两万u,9.32206082,35.651951,0.87125532,95.9064,46
lt-ok13,9.31908,2.0357838,,94.2857,3
Leo765,9.318175,0.0,,100.0,1
Tradeskipper,9.317158,51.824308,,98.1651,24
London-Trade-House,9.30273967,15.59021,4.7005137,50.0,64
池樟,9.279715,5.025725,,100.0,13
Devils_Money,9.271022,41.310121,,84.6154,11
Tradebrothers,9.26904333,20.570121,3.62156209,76.9231,85
AutoTraderRobot,9.232373,1.0447567,,68.4211,3
卓越量化-专业机构,9.203215,0.942431,,71.7822,11
x404,9.18398932,34.166399,2.39690365,71.4286,133
BORSACI_SELIM,9.1781684,15.703538,1.81580966,41.629,101
goodluck996,9.15354449,49.73398,,93.5484,28
内部使用,9.153514,8.8236642,,62.5,12
Laundanum,9.1339642,0.10989333,3.06329686,100.0,59
交易员浩天,9.13083845,38.052892,2.86565849,51.1628,38
搜搜比特币,9.12301386,15.376404,3.76069346,94.7368,35
短线bob,9.122308,0.0,,87.5,2
CoprAccount,9.115335,2.6729383,,75.0,2
老韭菜黑某,9.111588,16.291431,,60.0,4
PhiLongTaiThien,9.10273271,41.401301,3.8912884,80.3571,76
躺赚,9.098932,4.156744,,76.4706,6
frequencyInvest,9.08578879,8.5825138,1.07077922,51.2,96
AlgoCat,8.971554,3.6263587,,98.4556,13
平均每天涨百分之一很难,8.967161,4.353896,,91.8919,13
Kriptona1,8.95584301,88.352783,,71.4286,30
Matt_Mark,8.941189,0.0,,42.8571,3
Mambo-Lambo,8.9158,13.741071,,70.068,24
鱼鱼交易,8.894908,0.56099475,,56.5217,3
Konstantin_Poll,8.88599274,4.8524016,4.09493447,100.0,37
Cryptomen2024,8.856505,0.0,,100.0,3
IamMARSHAL_MAIN,8.8465,2.4894147,,71.4286,2
我要稳稳的幸福,8.82810091,15.137282,4.43724838,68.9655,86
Satoshi___Nakamoto,8.820299,49.953908,,100.0,11
老九菜不怕割,8.81968991,45.87605,0.68243153,63.6364,100
人生需要五千万,8.800714,0.0,,66.6667,0
Beo1312,8.79069578,4.8457125,4.99873242,68.1818,171
比特风,8.763462,7.369286,,44.4444,7
Trader_Full_Time,8.742833,2.9725242,,100.0,7
ALPHAGROW,8.72209936,1.9287822,3.09441272,75.0,73
angelcake,8.7025945,33.777572,-1.47544559,88.4146,68
1000U博100万U,8.69040212,39.483099,2.51724768,57.1429,73
Rex-Trading-Room,8.68790427,12.611785,2.45621352,50.0,80
REPROGRAF,8.676013,52.708209,,95.6044,15
otto79MR,8.667236,0.0,,100.0,0
大作手宏哥,8.64788837,55.711893,3.55731994,14.2857,113
Hsin-trader,8.63974487,25.932034,3.49107308,56.6667,75
DannyTechnical,8.627282,11.089387,,87.0968,12
Stainer7555,8.62615941,3.5703491,3.83083404,92.7318,103
策略-仰望皓月,8.6242826,6.7144971,5.2215835,88.8889,43
大飞飞飞,8.573622,0.0,,100.0,1
hykaru,8.561362,1.229505,,66.6667,10
Yenell,8.533769,2.6726538,,92.5926,6
慢慢变富2024,8.504903,0.93103532,,84.6154,8
元亨-稳一点,8.493087,11.110632,,71.4286,6
DaaD865,8.48221892,4.0825647,1.49924804,42.9272,116
EchoTrade,8.45269492,5.0255592,3.79931274,89.0511,43
tianshuijiejie,8.429883,23.361054,,0.0,5
The_sand_storm,8.420568,0.0,,100.0,0
天棋,8.367929,20.01406,,50.0,10
胜烨,8.359633,13.06565,,50.0,6
trader_crk,8.317025,4.5579435,,0.0,6
0xszz,8.296708,7.0366411,,75.0,4
MoneyFarmer77,8.291706,5.5192134,,50.0,8
Godwills,8.25300507,0.81654102,8.43093554,94.1176,51
APoro69,8.24808199,28.520854,4.21476855,65.5172,70
AnimalFarm1984,8.242079,1.736333,,40.0,10
hllgn,8.232377,8.3105876,,62.5,6
Cryptobabaa,8.22254593,33.79019,1.26795271,52.5424,116
普通人逻辑,8.151631,0.56439967,,60.0,4
S7S_TRADE,8.13299,63.61569,,76.3636,23
SsTradingSs,8.127337,11.1206,,50.0,12
Malik7007,8.08849516,63.298635,0.8701853,92.9134,83
Musli_Treydera,8.072099,25.152083,,25.0,9
RoiRatios,8.053756,2.6973511,,80.0,16
ky68333888,8.043678,1.1992241,,62.7119,5
我居然是凡人,8.02677337,39.80727,1.03928879,0.0,158
WSBILL,8.02454176,3.5637011,2.39038284,60.0,124
ssaga,7.97132898,13.878112,2.27690415,61.5385,169
DIGITALGOLD77,7.97063328,16.61951,1.92892578,85.7143,92
themespots,7.9652,1.8674442,,85.0,6
AI_God,7.939234,0.0,,100.0,8
MasterCZ,7.938198,0.08133057,,94.617,10
moneyweekly,7.92866873,28.170286,2.72767662,75.2381,30
CryptoChronicles,7.92678554,4.3997455,3.74297068,99.2701,68
GCLASS0,7.90845675,16.790996,1.80108889,78.5714,40
SILVER_KING,7.890312,0.4934983,,57.2965,15
Ploypress,7.87667263,16.726335,3.69555565,72.7273,91
花儿玩合约,7.873381,0.0,,50.0,6
SolidProfit,7.83427187,2.8737438,5.5055164,94.0,61
-PHILANTHROPIST-,7.83135125,12.026406,1.24142573,100.0,76
专注fil,7.81644373,5.9294863,1.9866362,100.0,119
danizohi,7.81134,36.86471,,88.8889,19
Lisandro88,7.804026,15.96411,,80.0,14
Cloud9invest,7.78726347,6.4728788,1.53261781,90.9091,107
HPID,7.774826,14.202294,,61.5385,1
先赚100million,7.76917964,9.7097051,1.74048556,81.25,73
PoolTableDrum,7.766308,0.39189833,,62.5,10
PlayerFirst,7.73299082,6.0390252,2.70266853,99.6011,31
ShineMusk,7.721941,2.844328,,83.3333,16
FisherMan7777,7.71467272,0.74925396,4.82040153,92.3077,72
XbitX,7.693303,2.483068,,100.0,24
AI_King,7.67711737,0.0,2.68000839,100.0,117
GBot_Trading_Turbo,7.669343,11.722064,,99.6057,21
福虎生旺,7.66274,7.3566615,,50.0,10
KenjiChiang,7.64558289,25.088828,5.73094724,100.0,52
A_buzzz,7.611031,4.4069672,,60.0,7
通道交易法,7.592698,1.5307822,,21.7391,2
光头不洗头,7.592445,0.08699303,,90.0,4
Dnishan,7.58878444,35.114654,2.49838717,86.0668,106
BB_god,7.565294,0.0,,0.0,0
Mbasbas,7.55577155,0.0,6.16383235,75.0,42
Trad3rUnknown,7.537247,0.80926572,,81.4815,8
Baobao-trader,7.525357,8.8029851,,86.1538,4
KaanTC,7.47652833,12.048291,2.00875088,57.1429,125
BROWNING639,7.474812,0.0,,93.3333,0
EliteTraderX,7.45258,0.0,,100.0,8
币圈丁蟹,7.446442,0.0,,87.5,1
LemonTrades,7.4227959,38.585014,2.15836524,88.0597,90
tradebot6868,7.412362,58.34177,,71.4286,28
DabinLee,7.39410484,14.230011,-0.98485933,76.1821,87
PrimeFunds,7.36314,9.4562632,,40.9091,27
Bestrading888,7.346071,25.918876,,90.9091,18
E-Zeyn,7.334584,10.479793,,66.6667,2
Logotipp,7.262397,2.6895897,,92.9293,14
uka7,7.24816847,24.857856,1.75302126,91.6667,92
SREEE3399,7.244381,7.2038692,,0.0,13
波塞冬呀,7.23515,0.0,,97.7778,2
募資一起財富自由,7.22945684,0.61721793,2.88554056,71.4286,120
AAAjoker,7.219214,0.0,,100.0,4
Queen-of-futures,7.21071151,10.004041,2.75288219,94.8718,42
SweetiePatootie,7.19253,6.9892318,,40.9091,17
AISniper,7.184064,9.9698496,,78.9474,25
愿早日实现财务自由,7.179917,0.0,,100.0,0
惊惧,7.175216,1.1151426,,70.0,6
masterprice21,7.15617274,0.19941516,1.21201299,88.8889,121
前进的路啊,7.148471,13.204901,,50.0,0
BTCK6,7.142599,17.032471,,50.0,14
TheHealthiest_Cavity,7.13135477,6.8536206,1.69419047,58.3333,128
第三只眼,7.092349,2.5476987,,100.0,9
makaobank,7.09130468,12.632297,2.2870366,60.0,131
Zero_to_Hero_1k_100k,7.088813,0.0,,50.0,0
Cenno,7.07697127,14.817211,4.49335472,28.5714,36
Crypto_NKT,7.06803732,20.669576,1.39486642,95.2381,160
粗粗糙糙机器人-合约,7.040982,0.0,,50.0,1
做一件事,7.026691,4.2789911,,86.6667,5
Bossevich,7.01307633,7.0357697,2.33956958,75.0,92
Stars_of_Nebula,6.973111,2.803502,,98.1818,9
Ray_Dalio,6.95351404,36.991466,-0.67027549,64.1834,31
百分比,6.927706,1.4526737,,75.0,3
FishingCrypto,6.91546006,68.989201,0.94097827,96.7742,70
_MisterRobot_,6.903547,0.0,,100.0,6
hoad,6.895321,0.0,,72.2222,2
Uthmin,6.89182506,14.855503,2.03240913,85.2941,38
Murmuring23,6.88598,6.3356054,,93.3333,26
CoinSpirit,6.88045423,20.791028,0.98887409,50.0,132
Dolton-Trading,6.879152,0.35198543,,64.1026,9
Team-Coindori,6.869127,3.0673627,,77.8261,17
AlgorithmicTrader,6.85229,0.0,,77.7778,13
ArabianMau,6.826185,8.2253213,,76.9608,14
格格来啦,6.792928,6.5250639,,50.0,19
你又行了Sx,6.769298,0.0,,0.0,0
iNH14,6.73947828,28.234894,3.0669504,73.6364,63
魔鬼交易系统,6.714777,4.1034682,,40.0,8
SilRyeok,6.708856,0.19255813,,98.4615,5
trust_and_safe,6.699019,4.8608542,,79.6935,23
KimbooJA97,6.69237,11.512393,,95.6522,12
FPTRADE01,6.689746,0.0,,88.8889,21
Shahbozi13,6.683632,13.013416,,88.8889,10
大盈仙人,6.683533,5.2487133,,51.1111,7
ALGO_TRADER_PRO,6.67686307,11.291937,1.80122913,98.5075,31
BringYouFly,6.675707,0.0,,80.0,7
Goldfish_88,6.64676849,12.908029,,39.1304,30
币圈-金钱豹,6.639138,0.0,,60.0,0
Gold_B1,6.588239,12.991412,,39.3443,9
CryptoUK96,6.585059,6.0797579,,83.3333,22
买了就跌卖了就涨啊,6.5406,16.259615,,57.1429,16
大空头001,6.522014,3.3667754,,90.0,7
李源,6.5187718,10.653046,2.13118022,33.3333,70
GeTrading24,6.510302,3.8077314,,80.0,13
牛來了穩穩賺,6.501349,2.1726206,,50.0,25
戏弄市场,6.483171,4.1564855,,60.0,8
lagarafund,6.434391,2.239683,,50.0,14
小蜜蜂1号,6.409485,10.655097,,80.6452,3
GBot_Trading_2,6.40609136,6.4798452,3.53197448,99.6842,36
名曰敬畏,6.39216983,5.5544126,3.42476344,94.7368,88
tradesmuchyet,6.386339,1.5409677,,100.0,14
老狗BG,6.368852,6.1758241,,0.0,20
BuiDucNgoc,6.328436,1.6385404,,98.3607,9
大淼鼠,6.31746064,29.472784,0.85079979,31.7073,77
PointShotCrypto,6.2725915,25.154264,1.71670249,50.0,140
Macaqu1nho,6.255403,11.905184,,94.8718,15
Voltungen,6.25502421,43.790879,2.18313147,95.0178,160
Lau-x,6.24538823,32.86727,,56.391,63
BTC穩穩做,6.208124,24.651257,-0.02797193,0.0,42
不爆仓的复利,6.19884,0.34859421,,100.0,77
噴火龍,6.179553,0.0,,66.6667,1
空灵画师利润,6.16385776,60.000732,1.67975196,60.0,104
