nickname,roi,mdd,sharpRatio,winRate
Supertradinghaha,20.10700831,37.403222,0.9744414,57.8947
Oracle-of-crypton,20.081518,7.2751342,,90.0
Better_Than_AI,20.055977,2.9349476,,80.0
Bullishmarket,20.036481,17.09092,,76.0
Chart_Wizard,20.029913,2.6676192,,86.2069
Crypto_Sat,20.017398,86.691928,1.96560389,95.4751
叶天帝,20.001908,8.8683596,,41.9355
一本万李,19.982011,36.925652,,62.5
GalaxyLegend,19.895406,9.1270938,,99.3939
百倍百倍小宝贝,19.887831,62.956491,,87.3239
AlgoKing,19.841954,20.533825,,48.6486
策略-五塊卵石,19.81377,46.136291,1.16133977,77.2727
爆仓俱乐部,19.766692,4.9250147,,100.0
SDSS99727,19.714759,4.8016755,,0.0
DjangoTC,19.71078,0.0,,100.0
米虫助手,19.496942,0.0,,66.6667
牛多多888,19.493998,16.19557,,76.9231
MurtiTheTrader,19.410521,21.540161,,92.9688
Catabult,19.348651,18.179964,,90.3509
Bsp9T,19.331806,0.66588848,,90.9091
KEMENT11,19.276713,14.228657,,81.25
Nasionalisme,19.216698,3.3013873,,93.1034
GT淼,19.170822,18.852313,,85.7143
GreedyAI,19.103583,2.778342,6.2991273,100.0
Tenets,19.00942688,8.0538447,2.18344453,29.0909
EasyTraderBot,19.001002,0.12975374,,92.674
KomarcaTrading,18.919794,36.397271,1.80249201,87.5
Tidered263,18.84125524,28.474302,2.71645059,97.5806
FatihBaki,18.839315,35.913198,,92.3077
MakingALiving,18.794971,69.831988,2.00777074,88.8889
合约量化对冲,18.75444,13.098327,2.39771365,47.6563
装甲列车,18.734698,24.878425,,75.0
iSmellMoney,18.732215,3.841402,,66.6667
WildFireSax,18.704466,100.0,,83.75
ComeFlyWithMe,18.647239,0.0,,95.5556
TheBtcTrader,18.620729,1.2936091,,75.0
WhalesKINGDOM,18.576569,10.668302,2.51442519,92.5837
earnwithsapna,18.56473,0.0,,100.0
kingDymka,18.42982,13.105604,,90.625
期神附体MexStorm,18.38020189,87.139204,3.09254931,63.4146
逍遥公子,18.295522,1.6116336,,66.6667
GRKC2024,18.221859,1.7049981,,75.5556
Blu3wings86,18.219325,20.579129,,86.2069
鱼你在一起,18.218362,34.470783,,0.0
Self-reliance,18.156422,39.736802,1.17847068,92.9293
Leloc0Cx,18.14608,0.0,,0.0
Swing_Trade,18.107159,3.2465243,,56.25
1-million,18.054023,53.845775,,84.0
Mreoz,18.033233,6.7505231,5.19720293,80.9524
健美布布,17.991682,30.354799,2.07027742,97.9381
上弦之月,17.982523,20.55062,2.43525184,33.7838
tnazarly_crypto,17.975247,14.351462,,98.0
NvDuc228,17.821714,5.3423067,,73.6842
Kapten707,17.776865,14.468706,,66.6667
窥禅,17.768612,0.23217366,,93.75
Novasisdabest,17.751124,30.697052,1.57496765,94.9651
Matter-of-time,17.71088171,0.5051565,3.32051782,100.0
Cryptobabaa,17.70006128,47.893076,1.36376797,56.5657
Tony_TraderNo1,17.697606,11.97169,,82.1429
ATA_Stars,17.667457,37.293842,1.50496831,97.6589
Under4LeafClover,17.590966,14.033435,,82.4561
KiWiQuant1,17.585823,25.088451,,38.764
ApeironPP,17.55662906,3.1021314,-0.09241231,100.0
淡颜,17.506703,38.945294,,100.0
Seth1256,17.489468,11.358759,,0.0
champion988,17.460289,6.8866228,,73.4317
MinRiskMaxReward,17.3809037,47.762625,1.26171031,88.8889
財源廣進前程似錦,17.347279,0.0,,100.0
DDB-AI-Signal,17.330618,1.5825632,,80.0
大势所趋,17.31232,17.256728,2.21599966,43.1818
ActKhaYar,17.305967,8.0606652,2.95830048,33.3333
泽金-波灵盖,17.298897,41.210715,,90.0
牛市要做多,17.28681,0.0,,100.0
TheRSIguy,17.276811,37.338617,,61.9048
Iamkim33,17.276525,51.34026,1.99286593,87.3418
OpportunityTaker,17.266812,4.1845164,,100.0
DoubleJumps,17.263563,31.451185,,33.3333
龙总,17.263155,0.59126599,,57.1429
Tradeskipper,17.215701,51.824308,,98.1395
圆满,17.209781,3.4350923,,77.7778
SimplyMoney,17.187469,74.054823,,86.6667
金牌猎杀达达,17.172111,18.585916,,0.0
double_thinks,17.15239,5.816842,,57.1429
盛颖投资,17.083648,7.9332307,2.73920639,36.1111
SerumTechnology,17.07474893,21.520402,-3.32109912,48.7179
Walldam,17.035062,18.892191,,90.7692
微okx50f,16.987466,6.7615877,,50.0
TheHealthiest_Cavity,16.96646369,6.8541986,1.81849776,71.9298
黄粱一梦,16.919381,38.09551,1.95141805,96.7391
noblues,16.896684,0.60806379,,88.8889
lynkyu,16.841375,0.0,,72.7273
goldsmithji,16.833794,38.60998,,0.0
天地一蜉蝣,16.81236039,3.0603362,0.99301312,64.0
Lilulicious_Trading,16.773144,16.677994,,86.6667
SiJahat,16.765004,37.386003,,64.6617
goldWwater,16.727266,22.516687,1.96069948,97.479
Dr--Money,16.721583,1.0627079,,72.7273
投资是种乐趣,16.684648,58.041511,,100.0
THAMLAM,16.676895,1.2590726,,92.9412
不凡668899,16.607285,5.7496329,,78.453
Trade4Dinner,16.606621,22.383511,1.7620841,74.3017
王思Q,16.593951,45.255742,,50.0
MASK-AI-PRO,16.571627,0.0,,85.7143
锤锤,16.48203,7.8651817,,50.0
滚仓王,16.442832,41.485965,,23.0769
量徳-司马,16.289231,2.2969772,,83.3333
Godwills,16.28091,2.2411769,8.66152114,92.1053
Crypto-CT,16.240344,80.766221,1.46850676,81.4815
MrCyrpto,16.168688,44.967778,,78.5714
修心猎手,16.16190555,51.162999,0.26429986,71.6216
币圈油条量化基金,16.12069426,14.330062,0.7939235,26.4706
CCXTccxt,16.109649,9.4463132,1.86624339,49.3188
JohnnySpirit,16.09038838,10.650289,2.64903479,66.6667
替天行房,16.034343,53.906231,1.94707319,55.5556
FreedomFinance00,16.013475,13.009604,2.90176866,78.6885
Xubair_AhmeX,15.997006,7.1081861,,97.5069
Turtle_3,15.97613494,8.6235017,2.56566507,55.102
幻想一夜暴富别来,15.969007,48.442269,,60.0
鸭帮帕鲁,15.929207,0.0,,100.0
汕头量化哥,15.90059027,66.463141,-0.19271382,0.0
GoldMedal_88,15.744626,6.4995558,4.07431233,71.2329
胜烨,15.743203,0.46592518,,100.0
MakeItGreen,15.73749,0.0,,42.8571
币圈记,15.66071,1.3395881,,87.5
hoy_hoy,15.634443,16.534721,,62.5
GBot_Trading,15.616602,3.7316446,5.73006317,97.9953
DigitalAssetTrader,15.58787,0.0,,100.0
聚宝阁,15.57778344,49.564354,1.45597183,60.0
Queen-of-futures,15.563431,10.004041,3.13599877,97.2222
TSKO,15.477553,61.025866,1.92250064,86.9565
TrustAssets,15.44444,7.3534131,,65.1163
1000u挑战1000倍,15.438129,16.046049,,71.4286
Anonymous-User-c3d1b,15.436978,31.174859,1.52186892,98.5714
SurePure,15.312637,8.8624786,,0.0
WINRELAXWIN,15.307656,1.698694,,96.4912
胖村长,15.285972,48.14682,,65.2174
CryAction,15.261415,18.270102,1.61706799,53.8462
tyakinci,15.216336,2.3477418,7.30098602,62.0
ProtoTrade,15.159446,3.5244839,5.52393765,93.75
UmmiShahJee,15.154205,100.0,-0.86504545,95.0
贡丸O,15.111526,6.3057812,,94.1176
Dsawer,15.10428642,9.8931719,2.78344823,92.3077
ddakddaguri,15.093372,0.0,,50.0
dayu2000,15.089309,5.7345041,4.13014873,0.0
ewo_trader,15.008087,9.5206892,,80.7692
Subject,15.006356,12.217751,,0.0
z01db3rg,14.9364,58.487697,1.3497072,53.6364
ARTEMIS-1,14.875576,14.980286,1.66063938,47.8448
hllgn,14.761902,0.66187903,,71.4286
华哥带单,14.7434,42.453401,,100.0
blus李,14.720059,30.191831,,82.2581
Trustme,14.687185,0.61842179,3.71302608,100.0
NnUu1,14.655478,0.0,,80.0
TigerRichZ,14.636214,49.115627,1.15465432,63.1579
masterprice21,14.62490252,36.033214,1.19366101,100.0
Money_Flows,14.598139,1.1999715,8.95853722,100.0
zzwinner,14.501433,100.0,,69.2308
LoongEnthusiastic1,14.473017,8.7803657,,0.0
SolidProfit,14.448875,2.8737438,5.56441055,91.3978
笨聪带单,14.41464,41.848119,,83.3333
abcdTrader,14.38321135,49.259188,1.11799501,96.875
RichKuzba,14.368735,88.053579,2.55221084,91.0448
Kriptopatates,14.343216,0.0,,90.0
SriCrypto1,14.335175,60.002416,,58.3333
gold25ji,14.303089,12.916402,,0.0
Kolaykazanc,14.280163,35.476783,,86.3636
大神空,14.253036,15.165372,,0.0
到100W就收手,14.243439,12.542491,,65.1163
Nookiie_Baby2,14.177367,35.700674,,90.9091
斗罗,14.163055,6.3991467,,83.3333
悟盘,14.113878,6.565689,,78.9474
PROPHEET,14.104542,0.70414493,,66.6667
爆发力,14.094599,23.935149,,77.7273
Laguna-racer,13.971271,2.575629,,57.6271
公路之王,13.897927,11.614018,2.89395578,43.5484
HayyraN,13.896391,1.7869765,,57.1429
Naveen2468,13.884933,0.0,,80.0
SatoshiAEVO,13.866487,0.66060684,,100.0
临渊-稳健大师兄,13.815024,4.2690939,4.66986193,75.0
蚂蚁量化,13.813709,0.75707884,,79.1667
九头鳄85,13.807894,0.0,,100.0
Fund-Manager,13.696962,33.564063,,82.9787
GCLASS0,13.67633,16.790996,2.3154305,79.3103
明天打酱油,13.675846,30.535197,,50.0
AzazEU,13.623368,69.409611,1.95969484,89.1304
utadvice,13.616398,7.0014655,10.04080315,98.0989
罗总的币圈老韭菜故事,13.601725,100.0,2.18293531,73.8462
teslanguyen,13.563071,37.434168,,84.6154
bugrahouse,13.55378,21.326835,,91.7526
PrintulMiskin,13.533823,5.3847743,,67.6471
Lucy_Lin,13.527118,8.0044851,1.59240841,75.0
昌平爆仓王,13.507931,13.389451,,87.5
0xszz,13.461827,2.4487975,,66.6667
Cryptocologist,13.415519,0.0,,100.0
冰冷热带鱼1000u挑战,13.380173,82.865459,2.23173413,33.0
slouy,13.307489,1.2995251,,100.0
鹰王19,13.306667,17.819899,1.63893375,91.6667
The_CryptoPanda_2,13.299853,19.14963,,78.7879
CapitalBrrr,13.28075463,15.319172,2.15102534,100.0
勝利之星,13.278577,10.481032,,99.3243
道五,13.271262,49.946433,,93.3333
AI-Mega,13.233272,6.3322555,,74.7748
GreeDog,13.220824,8.4010082,,25.0
一念999,13.211376,9.4931122,,0.0
levandoky,13.147537,16.41027,1.83607211,71.9388
yu梭哈怪,13.134866,55.923751,,100.0
btctia,13.113564,14.000534,1.92914166,70.0
以太帝,13.103006,0.0,,100.0
TheAutoTrader,13.100478,12.00879,1.46008347,50.0
Caronon,13.07918,53.889468,1.39006126,96.3415
KUNKUNv99,13.028369,3.5996175,5.07468564,77.0992
J8发财哥吊炸天交易员炼游小王子,13.024585,1.1921421,,0.0
Konstantin_Poll,13.023716,4.8524016,4.15103411,100.0
March2024,13.022221,14.641907,1.901557,80.0
FRS-USDT,13.01245414,66.356567,1.67765471,60.0
世间俗人,12.985645,11.179905,,0.0
19brother,12.98293,22.956511,1.2502179,72.4771
Bignw,12.925301,6.2812831,,97.2973
踏空就做空,12.91911,0.0,,50.0
Just_a_Little_Push,12.915268,0.0,,100.0
NYTRADER,12.900133,2.835797,,75.0
Kalz_fx,12.885892,46.21912,1.85662921,25.0
Leaked_Timeline,12.861034,16.988184,1.81043309,70.4545
LYS35,12.827798,4.178907,,90.3614
simplewin003,12.818208,30.123795,,95.122
小杨哥带你飞,12.790027,15.354724,,0.0
profitable-trade,12.77408115,81.320636,1.53294065,76.6304
无拘,12.702299,6.5308521,,66.6667
LessTradeMoreInvest,12.681861,0.4291121,,100.0
Anonymous-User-fcfc0,12.662932,1.177794,,76.1905
妹妹带你赚百万主打BTC和ETH,12.607359,5.0999104,,80.0
chen19960330,12.591669,0.0,,97.1429
USDT_Downloader,12.585425,27.292964,-0.78914386,80.9524
0xIchalfx,12.537119,0.90350117,,83.3333
low_risk_fond,12.479115,13.125486,2.12363943,98.1132
EAGLE69,12.426556,67.277238,2.26220827,79.2115
币coin的BANAMA,12.42082352,52.075522,1.84931798,83.3333
自明之,12.375963,0.91873202,9.01122424,99.7866
华尔街领头羊,12.30906,0.0,,0.0
Atimuni,12.308435,0.0,,100.0
苍穹一粟,12.298278,41.066985,1.54356321,57.1429
58BY58,12.298117,3.1195951,,64.2857
jinmt,12.273923,100.0,1.31106586,60.0
轩岗,12.268061,7.8204337,,0.0
Kaptankripto15,12.239608,56.979282,,50.0
十年磨一剑_,12.234448,16.759166,,64.1791
躺赚,12.232964,1.3594497,,71.4286
GELINOGLU,12.230369,56.519952,,75.0
BBRichMan_66,12.22895643,3.4818047,2.50418415,20.0
Mbasbas,12.214026,0.475727,6.25103912,71.4286
A_buzzz,12.190815,0.89222785,,66.6667
tradebot6868,12.170738,58.34177,,71.4286
Wolf-Yuri,12.168821,34.435056,,85.567
ak-111147,12.136516,13.328181,,50.0
ReiMaKo,12.07469804,50.610762,0.20698178,54.5455
量化云长,12.059223,0.0,,68.8047
稳健固收理财,12.034194,27.538797,,61.4035
Youlk,12.014404,1.0995379,,78.5714
CopyTradeMachine,12.01058982,5.7946496,3.54548187,100.0
DCALongBot,12.000688,17.618904,,98.5204
必发资本bifacap,11.91837615,3.9479123,4.03183381,82.896
trader_crk,11.869109,0.0,,0.0
下一站FAN,11.868279,0.0,,71.4286
DVA2,11.86298,24.627319,1.23217929,69.3069
拾币人,11.834386,5.7597962,,71.4286
CRYPTOMAXIOFFICIAL,11.812016,0.0,,72.7273
Samaktan,11.767938,7.2211036,,96.6102
时代链潮战狼,11.757951,76.048275,2.04223755,84.6154
笨笨小孩,11.69899068,7.8399152,-1.35278459,90.9091
加饭,11.670392,2.8348501,,90.0
区比特,11.635009,29.845841,1.02181613,50.0
赵总-TZC,11.560987,0.0,,0.0
Cinz8,11.503194,16.26335,,78.3784
慢慢暴富中,11.46849,40.265209,,0.0
DailyShortHunter,11.465355,4.5959478,2.2850746,99.639
MoneyPro不,11.398489,7.2613353,,60.0
最强高手,11.361308,15.296447,,0.0
Cosmic_acceleration,11.333832,3.9074483,,99.4048
清风剑客,11.274182,15.360993,,0.0
12366,11.2338,16.976663,,0.0
kaite-yang,11.223167,0.0,,0.0
动物大师_机会无限,11.20792,1.3287168,7.22463713,85.7843
Brave_niuniu_3,11.136338,0.0,,98.1132
REPROGRAF,11.132099,52.708209,,95.6044
连连好运,11.125237,9.486385,,52.9412
sniper84,11.104486,9.5331867,1.39502019,100.0
募資一起財富自由,11.09537546,0.61721793,2.89857611,84.6154
-PHILANTHROPIST-,11.000712,58.956595,1.2499336,48.0
Ywsy,10.974999,7.154942,,66.6667
Laundanum,10.952016,5.5623061,3.0902847,89.4737
看空就让它归零,10.913708,8.5849992,2.01304219,100.0
交易小法师,10.896208,14.331471,,58.8235
买了就跌卖了就涨啊,10.790381,16.259615,,66.6667
MASTER_Yi,10.782946,0.0,,98.5251
小目标一个亿亿,10.768712,15.372327,,0.0
MasterCaptain,10.768048,28.859408,1.20803038,91.6667
HasanAbotrab,10.757647,40.66162,,87.0968
比眼淚還溫柔的歌,10.757313,0.0,,100.0
MMone,10.75365872,45.517708,0.94750583,80.6452
ERSTRADE,10.752747,8.9668575,,68.75
Uthmin,10.722697,14.855503,2.23118402,89.5833
SmartTradingCL,10.718913,8.5098091,,82.3529
WALAWE,10.706363,7.7154461,,82.0513
GoWithLucky,10.700758,38.671976,,59.7315
Dogerman,10.696482,0.0,,0.0
与君共赢,10.682918,1.0812965,,83.3333
Fikojama,10.637427,20.327706,,82.5
Patiencegamer,10.634977,44.787848,1.36604812,85.0
吸水长流,10.619701,0.0,,64.5161
FrankBQWW,10.607112,3.1806996,4.75352486,100.0
Winbill_穩幣,10.546533,6.14212,,50.0
DATA-FLOW-DEX,10.538602,8.0416144,2.73208234,83.7209
Doge_tothemoon,10.512191,1.3786078,,0.0
EchoTrade,10.447682,5.0255592,3.62859505,92.4444
wapennylin888,10.43003258,10.818394,0.84319861,81.8182
挣米才玩,10.385068,6.4598531,,28.5714
ThreeEyesAlpha,10.38353374,0.2060276,4.61676643,100.0
暴富-指日可待,10.337146,0.0,,81.8182
PaoPower,10.316876,0.0,,0.0
Sumandoverdes,10.278057,4.2911516,1.04706375,50.0
Super_Volume,10.26108437,12.285674,2.56070562,97.7707
冬天里的一把火12138,10.211218,0.0,,100.0
金手指大师,10.210596,25.761275,,75.6098
VIP-Trading2024,10.179994,65.889993,,83.2536
DannyTechnical,10.166282,11.089387,,86.6667
AnimalFarm1984,10.154732,0.0,,50.0
Arlo_ita,10.138314,0.0,,91.6667
以太猎手,10.137353,8.3734938,,66.6667
gwin178,10.121931,5.1897344,,45.2915
凱諾甜甜圈,10.085405,10.678951,,33.3333
PandaBite,10.027203,24.053161,,91.6667
alexander_elder,10.021201,13.050114,,75.0
pizaweb3,9.997441,1.4719694,,84.6154
iSarturn,9.971699,65.681769,2.1719789,88.0597
TheKasurLegend,9.935418,0.0,,87.5
MeTaLLurjisT,9.930805,14.122192,,88.3117
ABT-Admin,9.919019,0.25694393,,82.2222
内部使用,9.872933,8.8236642,,50.0
Cloud9invest,9.79633443,23.017474,1.82556928,89.6552
KANGA-吉祥兽,9.794988,2.5837616,,71.4286
MPGAME,9.775178,4.0943287,,100.0
Slow-SentiTrader,9.70736,12.623218,2.47745027,38.0952
MasterOpit,9.679949,17.644125,,100.0
MiiaHash,9.678778,2.83267,2.19991612,71.4286
cazadordecripto,9.67605209,4.0361257,3.2690165,83.5294
量子糾纏_東南枝,9.669954,2.509969,,15.3846
聚财鱼,9.631639,0.0,,100.0
夏日荷花,9.609026,13.218039,1.22155731,66.6667
Moneybags2024,9.579405,20.250688,,100.0
CopyWave,9.576228,0.0,,100.0
比特狼a,9.569313,0.0,,25.0
Mystic-Nova,9.560925,9.0426549,,96.0784
GBot_Trading_2,9.48694,6.4798452,3.59324985,99.704
元亨-稳一点,9.466103,5.1492663,,73.6842
Tk-Network,9.399865,4.0831864,,66.6667
仓建右三,9.387982,0.0,,72.2222
小拜拜,9.384565,17.099271,,33.3333
卓越量化-专业机构,9.358961,0.942431,,73.0994
GoW799,9.33728161,32.557419,1.99012945,44.6429
旋风复利倍增,9.311302,0.26941604,,80.0
King-of-Candles-LR,9.297327,4.176126,,52.6316
WinClock,9.2825786,20.081053,1.035518,38.0952
ALPHAGROW,9.268006,1.9287822,3.12811942,75.0
Hunter6318,9.202906,0.0,,54.5455
GsoftCrypto,9.19002,0.9400065,,50.0
ky68333888,9.180995,0.0,,65.1163
Murmuring23,9.157874,6.159554,,95.098
themespots,9.125374,1.8674442,,85.7143
DaaD865,9.12501255,10.866605,1.98579201,48.2556
静逸无为,9.076075,20.291983,2.29161296,68.4211
Xscale,9.031241,0.0,,85.7143
H779,8.987047,8.5322656,,92.3077
天棋,8.980452,20.01406,,50.0
SsTradingSs,8.916941,11.1206,,75.0
天猫任选,8.907679,70.243536,1.84729187,50.0
比特风,8.88941,7.369286,,44.4444
Trader365fx,8.872163,15.665028,,92.0
Cryptomen2024,8.856505,0.0,,100.0
Apollo8,8.849617,3.424429,,66.6667
CryptoPuppy,8.829539,0.28068758,,97.2868
Aimee0205,8.821193,20.12163,,60.0
Satoshi___Nakamoto,8.820299,49.953908,,100.0
CopyP,8.819903,0.86653223,,85.7143
Forester777,8.793129,46.459912,1.4627668,63.2287
Astek22,8.787818,13.984494,1.74834631,91.0891
RedHair988,8.782724,5.2800911,,93.2203
Arhat10,8.695003,36.258787,,79.4127
TOUCH-BABA,8.69466924,5.5892041,2.57933829,50.0
JamesChiang001,8.691412,55.143188,1.58207193,83.3333
AlgoCat,8.661027,3.6263587,,97.4468
凡人而已,8.620784,2.1873153,,11.1111
GREENTRADER1,8.603941,61.578081,1.1560155,75.1975
no_need_name,8.601854,38.430855,,66.6667
MASHAALLAHA1,8.523402,0.0,,100.0
稳定的种植者,8.497302,84.248467,2.83537223,55.5556
X-Spot,8.491618,5.2813813,,85.7143
Huang_Taehyung,8.489822,0.0,,71.4286
StarLabs-01,8.458264,0.63352865,,71.4286
普通狐狸精,8.451998,8.1033519,,17.6471
Helios_Azur,8.407366,3.5424129,,68.4211
ClassicBot,8.391432,1.0124288,,93.1034
ROOMAX-PATEL,8.344676,49.89935,1.47883774,85.5856
PrimeFunds,8.326899,9.4562632,,42.8571
Heart_of_Beast,8.287328,0.0,,95.2632
史瑞克,8.266289,0.01404118,,82.1429
WSBILL,8.25955471,21.762151,2.3751124,37.2881
荣耀狙击阿凯,8.259281,24.994358,,0.0
嘿嘿,8.243389,27.691264,,66.6667
erhanunal,8.22078,14.942803,1.48151931,50.0
GalaxyGenesis,8.20391,28.652624,,99.4898
PoolTableDrum,8.190304,0.0,,71.4286
frequencyInvest,8.16608536,11.318634,0.87735456,50.9294
S7S_TRADE,8.13299,63.61569,,76.3636
ADAC-VS-Million,8.11229055,23.277413,0.5632032,67.4286
Aprime74,8.097235,22.99156,,92.8571
PlayerFirst,8.092465,6.0390252,,100.0
东亚银行,8.083941,9.3326473,,88.8889
Yenell,8.064213,2.6726538,,92.8747
RoiRatios,8.053756,2.6973511,,80.0
AltMomentumTrading,8.046496,6.3297051,,27.2727
Invincible36,8.03973512,0.0,-0.31576259,66.6667
平均每天涨百分之一很难,7.990259,4.353896,,88.2353
SILVER_KING,7.974033,0.4934983,,59.2471
concecy,7.952356,0.0,,71.4286
AI_God,7.939234,0.0,,100.0
ALGO_TRADER_PRO,7.882915,11.291937,1.85302556,98.6667
TrendTactician,7.880024,14.634545,,65.0
花儿玩合约,7.873381,0.0,,50.0
格格来啦,7.86029,6.5250639,,50.0
Trader_Full_Time,7.838246,0.0,,100.0
穩健進步,7.826999,0.0,,95.0
Ross-Cameron,7.806655,16.233412,,50.0
币圈存款机,7.801338,1.2298516,,60.0
T博士,7.801225,10.033519,1.73656098,83.3333
我是小萝卜,7.777424,34.936892,,82.0225
zimotsang,7.752687,28.296491,0.78065963,82.3529
SREEE3399,7.740657,7.2038692,,0.0
Jellyii,7.699509,2.6328145,,40.0
XbitX,7.693303,2.483068,,100.0
老狗BG,7.686404,5.0136584,,0.0
福虎生旺,7.66274,7.3566615,,50.0
MaggsMoore,7.652819,0.32943938,,82.5
quiet_noise,7.63157,1.3250924,,90.0
智能ABC,7.616729,0.0,,0.0
Bestrading888,7.616189,25.918876,,81.8182
retirement_fund,7.60755,0.14785895,,44.4444
00blackcat00,7.598361,18.166002,0.89308376,57.3099
Im_Annie,7.58719873,58.738177,1.14959425,70.5882
CryptoBotAslan,7.563911,0.1036401,,95.5224
我们一起滚雪球,7.56026466,7.8059676,1.24134756,50.0
BTCK6,7.53451,17.032471,,50.0
Enhasa,7.529443,0.0,,0.0
leifeng,7.49608616,0.0,1.72828916,100.0
Bitersky,7.4945261,56.527766,0.93435011,67.2483
Maximilian-Co,7.490772,2.622568,,65.3846
AISniper,7.488009,9.9698496,,83.3333
Lisandro88,7.486418,15.96411,,79.4118
GBot_Trading_Turbo,7.465694,11.722064,,99.593
EliteTraderX,7.45258,0.0,,100.0
招商之数字人生,7.438736,0.0,,50.0
Lolkek_cheburek,7.401454,0.12363021,,0.0
Andresparcero,7.39029444,43.02445,1.62139561,62.963
Scholar112233,7.370453,0.0,,66.6667
开始投机,7.28962,1.0858606,,66.6667
順浪,7.280272,74.412469,,76.1905
GeTrading24,7.278499,3.8077314,,79.661
Alpha_and_omega007,7.245218,55.952669,,57.1429
慢慢变富2024,7.208607,0.0,,90.9091
SweetiePatootie,7.19253,6.9892318,,40.9091
百分比,7.184556,0.54597096,,75.0
两千u起家目标两万u,7.178051,35.651951,1.05599732,98.1343
just-trade-it,7.176709,63.219844,1.20222915,76.8868
羊毛大队,7.169757,0.0,,92.3077
酔醉曦,7.166309,76.692311,2.33552682,61.7647
ASOOM14,7.153122,1.7500191,,100.0
新的挑战,7.148032,2.6807704,,88.8889
White-Curious-Zebra,7.04675545,8.875972,2.40577167,34.5238
Goldfish_88,7.035521,12.908029,,41.3793
牛來了穩穩賺,7.034962,2.1726206,,60.0
DonFredyFlamengo,7.031311,7.6138422,1.88871865,98.2979
赵赵6,6.933923,33.717633,,75.0
Lamnguyenxnxx,6.927533,0.07909094,,54.5455
短线bob,6.88355,0.0,,77.7778
稳健操作,6.872265,74.77313,,69.5652
AlgorithmicTrader,6.85229,0.0,,77.7778
lagarafund,6.832205,2.239683,,50.0
MURO_TR,6.820865,0.0,,92.8571
TraderL0zZz,6.80693,0.0,,50.0
Lawrencecv,6.79825883,48.392772,0.46837236,41.3408
0xHashtrader,6.785319,4.4911615,,35.3846
Hunter_SSD,6.775824,26.026193,,50.0
ShineMusk,6.753021,2.844328,,80.0
nice86,6.732877,2.7443806,,57.1429
FPTRADE01,6.689746,0.0,,88.8889
BringYouFly,6.675707,0.0,,80.0
TchecyFX,6.622348,11.054071,,66.6667
